Kine	Model	x	Azz	Creator
H3	cs-dsdol-Bonn-PWBA-RC	1.8005895525	0.0002266	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	0.5000405957	2.1547E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	0.6000977458	4.1056E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	0.7000616967	8.8438E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	0.7999575457	0.000024655	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	0.8998828544	0.000086452	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.0001130542	0.00019574	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.0998631843	0.00010181	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.1999613999	0.000033136	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.3000445741	0.000013347	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.399795137	6.2478E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.5000781549	3.2865E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.6002577808	1.9282E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.7001307468	1.1251E-006	Arenhovel
S1	cs-dsdol-Bonn-PWBA-RC	1.7999970169	7.9562E-007	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.2999757053	0.00001105	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.3999814772	0.000025769	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.5000375282	0.000044081	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.6001243325	0.000096356	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.7001344816	0.00029265	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.8001234338	0.00099919	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.8999077646	0.0032804	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	0.999991249	0.0054823	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.0999505714	0.0031434	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.1998419496	0.0013326	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.3001863167	0.00061368	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.3999864363	0.00031458	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.5002416629	0.00019166	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.6000925482	0.00012496	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.700213283	0.000063709	Arenhovel
S2	cs-dsdol-Bonn-PWBA-RC	1.7995076923	0.000039326	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.2999759786	0.0010665	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.399958867	0.0028074	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.5001316578	0.0060708	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.6005276873	0.011855	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.6997029355	0.028774	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.7993446575	0.062585	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.8988560579	0.10902	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	0.9997200575	0.12527	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.1002595217	0.096135	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.2006567772	0.062636	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.2997834945	0.039635	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.4005370117	0.025548	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.4989332182	0.013039	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.5998752034	0.011204	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.6979140922	0.0072973	Arenhovel
S3	cs-dsdol-Bonn-PWBA-RC	1.8005548914	0.0042167	Arenhovel
H1	cs-dsdot-AV18-Norm	0.4996744705	3.703E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	0.5997147865	5.9673E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	0.6999962056	9.938E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	0.7999316648	2.3756E-006	Arenhovel
H1	cs-dsdot-AV18-Norm	0.899931421	0.000010856	Arenhovel
H1	cs-dsdot-AV18-Norm	0.9988445419	0.000040931	Arenhovel
H1	cs-dsdot-AV18-Norm	0.9996420716	0.000059306	Arenhovel
H1	cs-dsdot-AV18-Norm	1.0999702645	9.4341E-006	Arenhovel
H1	cs-dsdot-AV18-Norm	1.1999984627	1.6491E-006	Arenhovel
H1	cs-dsdot-AV18-Norm	1.3006173414	5.8353E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	1.4000831526	2.682E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	1.500648218	1.2181E-007	Arenhovel
H1	cs-dsdot-AV18-Norm	1.6004188603	5.4204E-008	Arenhovel
H1	cs-dsdot-AV18-Norm	1.7008086785	2.3313E-008	Arenhovel
H1	cs-dsdot-AV18-Norm	1.801004768	9.0821E-009	Arenhovel
H2	cs-dsdot-AV18-Norm	0.5996025435	6.2237E-006	Arenhovel
H2	cs-dsdot-AV18-Norm	0.6998091847	0.000012962	Arenhovel
H2	cs-dsdot-AV18-Norm	0.8001846782	0.000032038	Arenhovel
H2	cs-dsdot-AV18-Norm	0.8992858812	0.00012281	Arenhovel
H2	cs-dsdot-AV18-Norm	1.0007720307	0.00040164	Arenhovel
H2	cs-dsdot-AV18-Norm	1.0998168093	0.00010403	Arenhovel
H2	cs-dsdot-AV18-Norm	1.2007688825	0.000024811	Arenhovel
H2	cs-dsdot-AV18-Norm	1.2995771408	8.8882E-006	Arenhovel
H2	cs-dsdot-AV18-Norm	1.3990904383	4.4474E-006	Arenhovel
H2	cs-dsdot-AV18-Norm	1.4992281909	0.000002789	Arenhovel
H2	cs-dsdot-AV18-Norm	1.5040874276	1.6166E-006	Arenhovel
H2	cs-dsdot-AV18-Norm	1.6008699773	0.000002026	Arenhovel
H2	cs-dsdot-AV18-Norm	1.7011385408	1.5081E-006	Arenhovel
H2	cs-dsdot-AV18-Norm	1.7994513207	1.1756E-006	Arenhovel
H3	cs-dsdot-AV18-Norm	0.4996086377	0.00049486	Arenhovel
H3	cs-dsdot-AV18-Norm	0.5997665307	0.00090256	Arenhovel
H3	cs-dsdot-AV18-Norm	0.7000155104	0.0018119	Arenhovel
H3	cs-dsdot-AV18-Norm	0.800668948	0.0044097	Arenhovel
H3	cs-dsdot-AV18-Norm	0.900200667	0.010852	Arenhovel
H3	cs-dsdot-AV18-Norm	1.0006338037	0.015398	Arenhovel
H3	cs-dsdot-AV18-Norm	1.0995925982	0.010689	Arenhovel
H3	cs-dsdot-AV18-Norm	1.1996950401	0.0059295	Arenhovel
H3	cs-dsdot-AV18-Norm	1.2998725636	0.0029903	Arenhovel
H3	cs-dsdot-AV18-Norm	1.4002760489	0.0017829	Arenhovel
H3	cs-dsdot-AV18-Norm	1.4994644822	0.0011037	Arenhovel
H3	cs-dsdot-AV18-Norm	1.6007972695	0.00068698	Arenhovel
H3	cs-dsdot-AV18-Norm	1.6995307221	0.00043001	Arenhovel
H3	cs-dsdot-AV18-Norm	1.8005895525	0.00027069	Arenhovel
H3	cs-dsdot-AV18-Norm	1.848874409	0.00018001	Arenhovel
S1	cs-dsdot-AV18-Norm	0.5000405957	0.000015812	Arenhovel
S1	cs-dsdot-AV18-Norm	0.6000977458	0.000026394	Arenhovel
S1	cs-dsdot-AV18-Norm	0.7000616967	0.000050431	Arenhovel
S1	cs-dsdot-AV18-Norm	0.7999575457	0.00013465	Arenhovel
S1	cs-dsdot-AV18-Norm	0.8998828544	0.0005535	Arenhovel
S1	cs-dsdot-AV18-Norm	1.0001130542	0.0017654	Arenhovel
S1	cs-dsdot-AV18-Norm	1.0998631843	0.00059475	Arenhovel
S1	cs-dsdot-AV18-Norm	1.1999613999	0.00015752	Arenhovel
S1	cs-dsdot-AV18-Norm	1.3000445741	0.000060659	Arenhovel
S1	cs-dsdot-AV18-Norm	1.399795137	0.000030746	Arenhovel
S1	cs-dsdot-AV18-Norm	1.5000781549	0.000018973	Arenhovel
S1	cs-dsdot-AV18-Norm	1.6002577808	0.000013165	Arenhovel
S1	cs-dsdot-AV18-Norm	1.7001307468	0.000008802	Arenhovel
S1	cs-dsdot-AV18-Norm	1.7999970169	6.5586E-006	Arenhovel
S1	cs-dsdot-AV18-Norm	1.8224001166	3.1271E-006	Arenhovel
S2	cs-dsdot-AV18-Norm	0.2999757053	0.000059821	Arenhovel
S2	cs-dsdot-AV18-Norm	0.3999814772	0.00010413	Arenhovel
S2	cs-dsdot-AV18-Norm	0.5000375282	0.00014804	Arenhovel
S2	cs-dsdot-AV18-Norm	0.6001243325	0.00026483	Arenhovel
S2	cs-dsdot-AV18-Norm	0.7001344816	0.00067771	Arenhovel
S2	cs-dsdot-AV18-Norm	0.8001234338	0.0022132	Arenhovel
S2	cs-dsdot-AV18-Norm	0.8999077646	0.0079303	Arenhovel
S2	cs-dsdot-AV18-Norm	0.999991249	0.015034	Arenhovel
S2	cs-dsdot-AV18-Norm	1.0999505714	0.0077834	Arenhovel
S2	cs-dsdot-AV18-Norm	1.1998419496	0.003118	Arenhovel
S2	cs-dsdot-AV18-Norm	1.3001863167	0.0014345	Arenhovel
S2	cs-dsdot-AV18-Norm	1.3999864363	0.00075293	Arenhovel
S2	cs-dsdot-AV18-Norm	1.5002416629	0.00046012	Arenhovel
S2	cs-dsdot-AV18-Norm	1.5289776332	0.00019828	Arenhovel
S2	cs-dsdot-AV18-Norm	1.6000925482	0.000288	Arenhovel
S2	cs-dsdot-AV18-Norm	1.700213283	0.00013843	Arenhovel
S2	cs-dsdot-AV18-Norm	1.7995076923	0.000068477	Arenhovel
S3	cs-dsdot-AV18-Norm	0.2999759786	0.00089902	Arenhovel
S3	cs-dsdot-AV18-Norm	0.399958867	0.0015785	Arenhovel
S3	cs-dsdot-AV18-Norm	0.5001316578	0.0028892	Arenhovel
S3	cs-dsdot-AV18-Norm	0.6005276873	0.005593	Arenhovel
S3	cs-dsdot-AV18-Norm	0.6997029355	0.013657	Arenhovel
S3	cs-dsdot-AV18-Norm	0.7993446575	0.031155	Arenhovel
S3	cs-dsdot-AV18-Norm	0.8988560579	0.057201	Arenhovel
S3	cs-dsdot-AV18-Norm	0.9997200575	0.067906	Arenhovel
S3	cs-dsdot-AV18-Norm	1.1002595217	0.052946	Arenhovel
S3	cs-dsdot-AV18-Norm	1.2006567772	0.035239	Arenhovel
S3	cs-dsdot-AV18-Norm	1.2997834945	0.023069	Arenhovel
S3	cs-dsdot-AV18-Norm	1.4005370117	0.015608	Arenhovel
S3	cs-dsdot-AV18-Norm	1.4989332182	0.0090086	Arenhovel
S3	cs-dsdot-AV18-Norm	1.5998752034	0.0083179	Arenhovel
S3	cs-dsdot-AV18-Norm	1.6979140922	0.0068761	Arenhovel
S3	cs-dsdot-AV18-Norm	1.8005548914	0.0068629	Arenhovel
S3	cs-dsdot-AV18-Norm	1.8195126913	0.0052074	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.4996744705	0.000000389	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.5997147865	6.1481E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.6999962056	1.0066E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.7999316648	2.3849E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.899931421	0.000010866	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.9988445419	0.000040933	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	0.9996420716	0.00005932	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.0999702645	9.4378E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.1999984627	1.6459E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.3006173414	5.7833E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.4000831526	2.6592E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.500648218	0.000000123	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.6004188603	0.000000056	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.7008086785	2.464E-008	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC	1.801004768	9.7987E-009	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	0.5996025435	0.000006871	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	0.6998091847	0.00001367	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	0.8001846782	0.000032708	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	0.8992858812	0.00012354	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.0007720307	0.0004026	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.0998168093	0.00010461	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.2007688825	0.000024968	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.2995771408	8.7696E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.3990904383	4.1875E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.4992281909	2.4783E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.5040874276	1.4364E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.6008699773	1.7037E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.7011385408	1.1981E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC	1.7994513207	8.5569E-007	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	0.4996086377	0.00061184	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	0.5997665307	0.0010237	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	0.7000155104	0.0019399	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	0.800668948	0.0045724	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	0.900200667	0.011094	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.0006338037	0.01572	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.0995925982	0.011037	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.1996950401	0.0062626	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.2998725636	0.0032608	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.4002760489	0.0020301	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.4994644822	0.001333	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.6007972695	0.00090591	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.6995307221	0.00065043	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.8005895525	0.000516	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC	1.848874409	0.00040613	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	0.5000405957	0.000018843	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	0.6000977458	0.000029616	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	0.7000616967	0.000053592	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	0.7999575457	0.00013796	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	0.8998828544	0.00055776	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.0001130542	0.0017717	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.0998631843	0.00059982	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.1999613999	0.0001598	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.3000445741	0.000060987	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.399795137	0.000029811	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.5000781549	0.000017302	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.6002577808	0.000011123	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.7001307468	6.7604E-006	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.7999970169	4.3408E-006	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC	1.8224001166	2.1142E-006	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.2999757053	0.000087548	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.3999814772	0.0001429	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.5000375282	0.00018709	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.6001243325	0.00030745	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.7001344816	0.00073249	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.8001234338	0.0022898	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.8999077646	0.0080485	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	0.999991249	0.015193	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.0999505714	0.0079397	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.1998419496	0.0032439	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.3001863167	0.0015288	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.3999864363	0.00082053	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.5002416629	0.00051181	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.5289776332	0.00021261	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.6000925482	0.00032698	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.700213283	0.00015584	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC	1.7995076923	0.00007609	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.2999759786	0.0012937	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.399958867	0.0020568	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.5001316578	0.0034227	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.6005276873	0.006185	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.6997029355	0.014475	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.7993446575	0.032312	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.8988560579	0.058801	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	0.9997200575	0.06991	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.1002595217	0.055163	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.2006567772	0.037524	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.2997834945	0.025374	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.4005370117	0.017944	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.4989332182	0.010977	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.5998752034	0.010918	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.6979140922	0.0098442	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.8005548914	0.010756	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC	1.8195126913	0.0084785	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.4996744705	4.2814E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.5997147865	6.6347E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.6999962056	1.0598E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.7999316648	0.000002449	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.899931421	0.000010906	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.9988445419	0.000040631	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	0.9996420716	0.00005892	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.0999702645	9.4752E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.1999984627	1.6987E-006	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.3006173414	6.2181E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.4000831526	2.9677E-007	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.500648218	0.000000141	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.6004188603	6.6092E-008	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.7008086785	2.9783E-008	Arenhovel
H1	cs-dsdot-AV18-Norm-MEC-IC	1.801004768	0.000000012	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	0.5996025435	7.8969E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	0.6998091847	0.000015143	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	0.8001846782	0.000034616	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	0.8992858812	0.00012553	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.0007720307	0.0004025	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.0998168093	0.00010652	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.2007688825	0.000026711	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.2995771408	0.000010036	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.3990904383	5.1269E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.4992281909	3.1948E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.5040874276	1.8272E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.6008699773	2.2664E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.7011385408	1.6149E-006	Arenhovel
H2	cs-dsdot-AV18-Norm-MEC-IC	1.7994513207	1.1515E-006	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	0.4996086377	0.00097563	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	0.5997665307	0.0013164	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	0.7000155104	0.002199	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	0.800668948	0.0048346	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	0.900200667	0.011367	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.0006338037	0.015999	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.0995925982	0.011346	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.1996950401	0.0065662	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.2998725636	0.0035061	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.4002760489	0.0022389	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.4994644822	0.0015072	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.6007972695	0.00105	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.6995307221	0.00077445	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.8005895525	0.00063308	Arenhovel
H3	cs-dsdot-AV18-Norm-MEC-IC	1.848874409	0.00050742	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	0.5000405957	0.000023012	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	0.6000977458	0.000034982	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	0.7000616967	0.000060437	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	0.7999575457	0.00014728	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	0.8998828544	0.00056863	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.0001130542	0.0017774	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.0998631843	0.00061513	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.1999613999	0.00017234	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.3000445741	0.00007038	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.399795137	0.000036977	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.5000781549	0.000022802	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.6002577808	0.000015237	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.7001307468	9.3895E-006	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.7999970169	5.9903E-006	Arenhovel
S1	cs-dsdot-AV18-Norm-MEC-IC	1.8224001166	2.8605E-006	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.2999757053	0.00013037	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.3999814772	0.00022119	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.5000375282	0.00027996	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.6001243325	0.00043164	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.7001344816	0.00093607	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.8001234338	0.0025564	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.8999077646	0.0083208	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	0.999991249	0.01542	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.0999505714	0.0081932	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.1998419496	0.0034725	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.3001863167	0.0017157	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.3999864363	0.00096713	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.5002416629	0.0006296	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.5289776332	0.00027078	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.6000925482	0.00041631	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.700213283	0.00020587	Arenhovel
S2	cs-dsdot-AV18-Norm-MEC-IC	1.7995076923	0.00010317	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.2999759786	0.0026755	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.399958867	0.0031063	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.5001316578	0.0043434	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.6005276873	0.0070599	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.6997029355	0.015466	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.7993446575	0.033404	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.8988560579	0.059926	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	0.9997200575	0.071113	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.1002595217	0.05652	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.2006567772	0.038948	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.2997834945	0.026782	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.4005370117	0.019302	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.4989332182	0.012077	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.5998752034	0.012259	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.6979140922	0.011289	Arenhovel
S3	cs-dsdot-AV18-Norm-MEC-IC	1.8005548914	0.012558	Arenhovel
