 0.721452987E-03 0.160052325E+02 -.392638061E-05
0.380126159E-02 0.160009598E+02 -.108971842E-03
0.934194630E-02 0.159786030E+02 -.657233297E-03
0.173445195E-01 0.159133874E+02 -.225617861E-02
0.278088167E-01 0.157709208E+02 -.574731181E-02
0.407344615E-01 0.155103567E+02 -.121256991E-01
0.561209567E-01 0.150904294E+02 -.223859624E-01
0.739677009E-01 0.144784724E+02 -.372922369E-01
0.942739934E-01 0.136607096E+02 -.571159675E-01
0.117039035E+00 0.126500921E+02 -.814369411E-01
0.142261930E+00 0.114874794E+02 -.109115149E+00
0.169941685E+00 0.102343711E+02 -.138479384E+00
0.200077209E+00 0.895967945E+01 -.167668963E+00
0.232667315E+00 0.772600999E+01 -.194988664E+00
0.267710720E+00 0.658036614E+01 -.219151060E+00
0.305206042E+00 0.555105535E+01 -.239360521E+00
0.345151805E+00 0.464955445E+01 -.255270305E+00
0.387546435E+00 0.387485060E+01 -.266875849E+00
0.432388261E+00 0.321812803E+01 -.274398259E+00
0.479675516E+00 0.266662820E+01 -.278187607E+00
0.529406339E+00 0.220633732E+01 -.278654568E+00
0.581578768E+00 0.182361576E+01 -.276227379E+00
0.636190749E+00 0.150604540E+01 -.271327126E+00
0.693240130E+00 0.124276889E+01 -.264354643E+00
0.752724663E+00 0.102453264E+01 -.255684017E+00
0.814642005E+00 0.843576370E+00 -.245659562E+00
0.878989717E+00 0.693456768E+00 -.234594510E+00
0.945765262E+00 0.568854913E+00 -.222770596E+00
0.101496601E+01 0.465392702E+00 -.210438209E+00
0.108658923E+01 0.379469543E+00 -.197817001E+00
0.116063211E+01 0.308122669E+00 -.185096938E+00
0.123709173E+01 0.248910502E+00 -.172439767E+00
0.131596507E+01 0.199816690E+00 -.159980830E+00
0.139724903E+01 0.159171863E+00 -.147831155E+00
0.148094040E+01 0.125590181E+00 -.136079722E+00
0.156703589E+01 0.979179844E-01 -.124795809E+00
0.165553211E+01 0.751922935E-01 -.114031326E+00
0.174642556E+01 0.566072156E-01 -.103823071E+00
0.183971267E+01 0.414867267E-01 -.941948599E-01
0.193538977E+01 0.292625526E-01 -.851594804E-01
0.203345307E+01 0.194561433E-01 -.767204725E-01
0.213389873E+01 0.116639308E-01 -.688737132E-01
0.223672278E+01 0.554522724E-02 -.616088170E-01
0.234192116E+01 0.812250105E-03 -.549103607E-01
0.244948974E+01 -.277813326E-02 -.487589455E-01
0.255942428E+01 -.543126744E-02 -.431321119E-01
0.267172044E+01 -.732043668E-02 -.380051248E-01
0.278637381E+01 -.859166633E-02 -.333516427E-01
0.290337986E+01 -.936776464E-02 -.291442866E-01
0.302273398E+01 -.975173893E-02 -.253551207E-01
0.314443148E+01 -.982969432E-02 -.219560575E-01
0.326846755E+01 -.967330244E-02 -.189191963E-01
0.339483731E+01 -.934191114E-02 -.162171041E-01
0.352353578E+01 -.888435328E-02 -.138230466E-01
0.365455789E+01 -.834050167E-02 -.117111753E-01
0.378789848E+01 -.774260905E-02 -.985667606E-02
0.392355230E+01 -.711646510E-02 -.823588414E-02
0.406151399E+01 -.648239685E-02 -.682636962E-02
0.420177813E+01 -.585613427E-02 -.560699681E-02
0.434433919E+01 -.524955954E-02 -.455796088E-02
0.448919155E+01 -.467135509E-02 -.366080459E-02
0.463632950E+01 -.412756346E-02 -.289841776E-02
0.478574725E+01 -.362207001E-02 -.225502176E-02
0.493743890E+01 -.315701777E-02 -.171614138E-02
0.509139850E+01 -.273316272E-02 -.126856600E-02
0.524761995E+01 -.235017644E-02 -.900301907E-03
0.540609712E+01 -.200690257E-02 -.600517577E-03
0.556682376E+01 -.170157242E-02 -.359483447E-03
0.572979354E+01 -.143198471E-02 -.168507625E-03
0.589500003E+01 -.119565402E-02 -.198688699E-04
0.606243673E+01 -.989931662E-03 0.932519863E-04
0.623209703E+01 -.812102833E-03 0.176841110E-03
0.640397426E+01 -.659463142E-03 0.236120312E-03
0.657806164E+01 -.529377513E-03 0.275614459E-03
0.675435232E+01 -.419324102E-03 0.299216966E-03
0.693283934E+01 -.326925591E-03 0.310252801E-03
0.711351568E+01 -.249969997E-03 0.311538536E-03
0.729637421E+01 -.186422871E-03 0.305439089E-03
0.748140774E+01 -.134432547E-03 0.293920896E-03
0.766860897E+01 -.923298915E-04 0.278601325E-03
0.785797053E+01 -.586238105E-04 0.260794245E-03
0.804948495E+01 -.319935917E-04 0.241551724E-03
0.824314470E+01 -.112789856E-04 0.221701876E-03
0.843894213E+01 0.453120931E-05 0.201882965E-03
0.863686954E+01 0.163114330E-04 0.182573878E-03
0.883691913E+01 0.248120197E-04 0.164121145E-03
0.903908301E+01 0.306718233E-04 0.146762698E-03
0.924335322E+01 0.344305061E-04 0.130648591E-03
0.944972172E+01 0.365402658E-04 0.115858891E-03
0.965818037E+01 0.373768404E-04 0.102419007E-03
0.986872096E+01 0.372496868E-04 0.903126628E-04
0.100813352E+02 0.364112772E-04 0.794927832E-04
0.102960147E+02 0.350654905E-04 0.698904966E-04
0.105127510E+02 0.333751075E-04 0.614224930E-04
0.107315356E+02 0.314684388E-04 0.539969399E-04
0.109523598E+02 0.294451311E-04 0.475181520E-04
0.111752150E+02 0.273812073E-04 0.418901970E-04
0.114000923E+02 0.253334033E-04 0.370196008E-04
0.116269829E+02 0.233428677E-04 0.328173010E-04
0.118558780E+02 0.214382904E-04 0.291999824E-04
0.120867683E+02 0.196385259E-04 0.260909101E-04
0.123196449E+02 0.179547731E-04 0.234203634E-04
0.125544986E+02 0.163923707E-04 0.211257586E-04
0.127913202E+02 0.149522612E-04 0.191515346E-04
0.130301002E+02 0.136321732E-04 0.174488668E-04
0.132708293E+02 0.124275657E-04 0.159752589E-04
0.135134980E+02 0.113323732E-04 0.146940570E-04
0.137580968E+02 0.103395848E-04 0.135739209E-04
0.140046159E+02 0.944168867E-05 0.125882771E-04
0.142530458E+02 0.863100521E-05 0.117147768E-04
0.145033765E+02 0.789993178E-05 0.109347720E-04
0.147555983E+02 0.724111628E-05 0.102328224E-04
0.150097012E+02 0.664757511E-05 0.959623784E-05
0.152656752E+02 0.611276777E-05 0.901466303E-05
0.155235102E+02 0.563063842E-05 0.847970448E-05
0.157831960E+02 0.519563256E-05 0.798460054E-05
0.160447225E+02 0.480269548E-05 0.752393303E-05
0.163080792E+02 0.444725783E-05 0.709337824E-05
0.165732559E+02 0.412521229E-05 0.668949441E-05
0.168402421E+02 0.383288461E-05 0.630954244E-05
0.171090273E+02 0.356700139E-05 0.595133634E-05
0.173796008E+02 0.332465653E-05 0.561312006E-05
0.176519521E+02 0.310327753E-05 0.529346713E-05
0.179260703E+02 0.290059270E-05 0.499120013E-05
0.182019448E+02 0.271459983E-05 0.470532694E-05
0.184795645E+02 0.254353684E-05 0.443499096E-05
0.187589187E+02 0.238585461E-05 0.417943307E-05
0.190399962E+02 0.224019199E-05 0.393796311E-05
0.193227860E+02 0.210535324E-05 0.370993902E-05
0.196072769E+02 0.198028764E-05 0.349475203E-05
0.198934579E+02 0.186407122E-05 0.329181667E-05
0.201813175E+02 0.175589056E-05 0.310056433E-05
0.204708444E+02 0.165502846E-05 0.292043961E-05
0.207620272E+02 0.156085132E-05 0.275089850E-05
0.210548545E+02 0.147279804E-05 0.259140804E-05
0.213493148E+02 0.139037038E-05 0.244144678E-05
0.216453963E+02 0.131312458E-05 0.230050585E-05
0.219430875E+02 0.124066406E-05 0.216809017E-05
0.222423766E+02 0.117263318E-05 0.204371986E-05
0.225432518E+02 0.110871175E-05 0.192693151E-05
0.228457013E+02 0.104861051E-05 0.181727926E-05
0.231497132E+02 0.992067006E-06 0.171433574E-05
0.234552754E+02 0.938842309E-06 0.161769273E-05
0.237623760E+02 0.888718035E-06 0.152696158E-05
0.240710028E+02 0.841493901E-06 0.144177337E-05
0.243811437E+02 0.796985601E-06 0.136177894E-05
0.246927865E+02 0.755023008E-06 0.128664859E-05
0.250059189E+02 0.715448640E-06 0.121607178E-05
0.253205285E+02 0.678116345E-06 0.114975655E-05
0.256366029E+02 0.642890189E-06 0.108742887E-05
0.259541298E+02 0.609643476E-06 0.102883200E-05
0.262730965E+02 0.578257931E-06 0.973725650E-06
0.265934905E+02 0.548622971E-06 0.921885181E-06
0.269152993E+02 0.520635083E-06 0.873100776E-06
0.272385101E+02 0.494197271E-06 0.827176604E-06
0.275631101E+02 0.469218571E-06 0.783929963E-06
0.278890867E+02 0.445613623E-06 0.743190484E-06
0.282164269E+02 0.423302278E-06 0.704799327E-06
