2.3531 0.263086 0.000847537
2.3276 0.259976 0.000814827
2.3026 0.259193 0.000790339
2.2781 0.252853 0.00075934
2.2542 0.248612 0.000735031
2.2308 0.243713 0.000716733
2.2078 0.236231 0.000691717
2.1853 0.234456 0.000683043
2.1633 0.23023 0.000672622
2.1417 0.222591 0.000659352
2.1205 0.216664 0.000654145
2.0997 0.21173 0.000656543
2.0794 0.206388 0.000652619
2.0594 0.200096 0.000648713
2.0398 0.195052 0.000646211
2.0206 0.189027 0.000641287
2.0018 0.18484 0.000643539
1.9833 0.179148 0.000639239
1.9651 0.174729 0.000640073
1.9473 0.167618 0.00062997
1.9297 0.165701 0.000637528
1.9125 0.162956 0.000643078
1.8956 0.15644 0.000640575
1.879 0.151581 0.000644712
1.8627 0.148349 0.000658443
1.8467 0.139639 0.000650219
1.8309 0.13926 0.000674656
1.8154 0.135002 0.000685475
1.8002 0.128217 0.000689437
1.7852 0.126007 0.000711216
1.7705 0.123028 0.0007304
1.756 0.119827 0.000751877
1.7417 0.115233 0.000771998
1.7277 0.113113 0.000800614
1.7139 0.109188 0.000823643
1.7003 0.107673 0.000866368
1.7742 0.119522 0.000318407
1.7369 0.111265 0.000289474
1.7012 0.102612 0.000267495
1.667 0.0954535 0.000252
1.6341 0.0900377 0.000241324
1.6025 0.083327 0.000230098
1.572 0.0789753 0.000228645
1.5427 0.0734322 0.000223968
1.5145 0.0682165 0.000220038
1.4873 0.0634953 0.000215744
1.4611 0.0588411 0.000211187
1.4357 0.0558579 0.000211298
1.4112 0.0523235 0.00020806
1.3876 0.0492374 0.000205896
1.3647 0.0463731 0.000203964
1.3426 0.0426376 0.000198669
1.3212 0.0394557 0.000195162
1.3004 0.0369291 0.000192464
1.2803 0.0348716 0.000191752
1.2608 0.0315574 0.000185783
1.2419 0.0290866 0.000181443
1.2235 0.026119 0.000175298
1.2057 0.0230422 0.00016745
1.1884 0.0206911 0.000161824
1.1716 0.0181438 0.000153535
1.1552 0.0159946 0.000147237
1.1393 0.0142593 0.000146705
1.1239 0.0126641 0.00014459
1.1088 0.0109933 0.000141811
1.0942 0.00992314 0.000142708
1.0799 0.00854034 0.000139483
1.066 0.00732651 0.000138483
1.0524 0.00644896 0.000137273
1.0392 0.00550923 0.000134092
1.0263 0.00502605 0.000139451
1.0138 0.00400292 0.000133802
1.0831 0.0083945 1.95066e-05
1.0004 0.00355728 1.20329e-05
0.9294 0.00168274 8.79196e-06
0.8678 0.000863756 6.76795e-06
0.8139 0.000471602 5.29133e-06
0.7663 0.000271453 4.26819e-06
0.724 0.000149424 3.33201e-06
0.686 9.37933e-05 2.75388e-06
0.6519 5.40334e-05 2.19865e-06
0.621 3.09211e-05 1.72586e-06
0.5929 1.98394e-05 1.43551e-06
0.5672 1.31337e-05 1.21944e-06
0.5437 8.54847e-06 1.0005e-06
0.522 4.95996e-06 7.94219e-07
0.502 2.40039e-06 5.65808e-07
0.4835 2.27217e-06 5.68052e-07
0.4663 1.64837e-06 4.97007e-07
0.4503 4.73046e-07 2.73116e-07
0.4353 6.46331e-07 3.23162e-07
0.4213 3.45675e-07 2.4443e-07
0.4082 5.37921e-07 3.10572e-07
0.3958 1.88421e-07 1.88421e-07
0.3842 5.60171e-07 3.23419e-07
0.3733 1.93352e-07 1.93352e-07
