  0.7310E-02   0.4467E-01  -0.9068E-02   0.4265E-02  -0.7023E-03  -0.1445E-03   0.4815E-01   0.8807E-01   0.3859E-03   0.1447E-01   0.6738E-03
  0.4467E-01   0.4949E+00   0.4568E-01   0.1399E-01  -0.6915E-02  -0.1423E-02   0.1648E+00   0.4776E+00   0.4632E-02   0.2238E+00  -0.2117E-01
 -0.9068E-02   0.4568E-01   0.2272E+00   0.8035E+00   0.3137E-03   0.1337E-05   0.3884E-01  -0.1917E-01  -0.2733E-03  -0.2600E-01  -0.1354E-01
  0.4265E-02   0.1399E-01   0.8035E+00   0.5844E+01   0.1038E-01   0.1800E-02   0.2008E+01   0.2671E+01  -0.6209E-02  -0.4187E+00   0.3994E-01
 -0.7023E-03  -0.6915E-02   0.3137E-03   0.1038E-01   0.2520E-02   0.5987E-03  -0.1093E-01  -0.5052E-01   0.6909E-03   0.1187E-01   0.3574E-03
 -0.1445E-03  -0.1423E-02   0.1337E-05   0.1800E-02   0.5987E-03   0.1577E-03  -0.2747E-02  -0.1257E-01   0.1854E-03   0.1792E-02   0.7409E-04
  0.4815E-01   0.1648E+00   0.3884E-01   0.2008E+01  -0.1093E-01  -0.2747E-02   0.1515E+01   0.2467E+01   0.1835E-02   0.4262E-01   0.4410E-01
  0.8807E-01   0.4776E+00  -0.1917E-01   0.2671E+01  -0.5052E-01  -0.1257E-01   0.2467E+01   0.4856E+01  -0.7931E-02   0.1737E-01   0.6006E-01
  0.3859E-03   0.4632E-02  -0.2733E-03  -0.6209E-02   0.6909E-03   0.1854E-03   0.1835E-02  -0.7931E-02   0.1303E-02   0.3846E-01  -0.5362E-03
  0.1447E-01   0.2238E+00  -0.2600E-01  -0.4187E+00   0.1187E-01   0.1792E-02   0.4262E-01   0.1737E-01   0.3846E-01   0.1503E+01  -0.2354E-01
  0.6738E-03  -0.2117E-01  -0.1354E-01   0.3994E-01   0.3574E-03   0.7409E-04   0.4410E-01   0.6006E-01  -0.5362E-03  -0.2354E-01   0.4973E-02
