  0.7140E-02   0.4362E-01  -0.8748E-02   0.5689E-02  -0.6981E-03  -0.1437E-03   0.4711E-01   0.8623E-01   0.3831E-03   0.1443E-01   0.6323E-03
  0.4362E-01   0.4867E+00   0.4511E-01   0.1409E-01  -0.6858E-02  -0.1411E-02   0.1543E+00   0.4592E+00   0.4611E-02   0.2239E+00  -0.2139E-01
 -0.8748E-02   0.4511E-01   0.2183E+00   0.7664E+00   0.2812E-03  -0.3345E-05   0.3538E-01  -0.2093E-01  -0.2310E-03  -0.2356E-01  -0.1322E-01
  0.5689E-02   0.1409E-01   0.7664E+00   0.5658E+01   0.1021E-01   0.1772E-02   0.1989E+01   0.2657E+01  -0.6032E-02  -0.4099E+00   0.4123E-01
 -0.6981E-03  -0.6858E-02   0.2812E-03   0.1021E-01   0.2476E-02   0.5874E-03  -0.1052E-01  -0.4881E-01   0.6763E-03   0.1155E-01   0.3609E-03
 -0.1437E-03  -0.1411E-02  -0.3345E-05   0.1772E-02   0.5874E-03   0.1545E-03  -0.2665E-02  -0.1220E-01   0.1791E-03   0.1657E-02   0.7436E-04
  0.4711E-01   0.1543E+00   0.3538E-01   0.1989E+01  -0.1052E-01  -0.2665E-02   0.1486E+01   0.2405E+01   0.1662E-02   0.3889E-01   0.4366E-01
  0.8623E-01   0.4592E+00  -0.2093E-01   0.2657E+01  -0.4881E-01  -0.1220E-01   0.2405E+01   0.4697E+01  -0.8303E-02   0.7030E-02   0.5876E-01
  0.3831E-03   0.4611E-02  -0.2310E-03  -0.6032E-02   0.6763E-03   0.1791E-03   0.1662E-02  -0.8303E-02   0.1241E-02   0.3723E-01  -0.5490E-03
  0.1443E-01   0.2239E+00  -0.2356E-01  -0.4099E+00   0.1155E-01   0.1657E-02   0.3889E-01   0.7030E-02   0.3723E-01   0.1472E+01  -0.2396E-01
  0.6323E-03  -0.2139E-01  -0.1322E-01   0.4123E-01   0.3609E-03   0.7436E-04   0.4366E-01   0.5876E-01  -0.5490E-03  -0.2396E-01   0.4830E-02
