 3.9800119   5.0019979   5.3719938   6.3670018   0.5804517  -0.2326859   9.0560040   7.6469967  -0.1878313   7.0250124   0.2674774
 3.9799881   5.0020021   5.3720062   6.3669982   0.5813483  -0.2365141   9.0559960   7.6470033  -0.1869687   7.0249876   0.2675226
 3.9801807   5.0019993   5.3718423   6.3670808   0.5788289  -0.2322412   9.0556084   7.6471471  -0.1748285   7.0247379   0.2683804
 3.9798193   5.0020007   5.3721577   6.3669192   0.5829711  -0.2369588   9.0563916   7.6468529  -0.1999715   7.0252621   0.2666196
 3.9855310   5.0009739   5.3754184   6.3661799   0.5976131  -0.2302835   9.0559344   7.6476858  -0.1855825   7.0247631   0.2686366
 3.9744690   5.0030261   5.3685816   6.3678201   0.5641869  -0.2389165   9.0560656   7.6463142  -0.1892175   7.0252369   0.2663634
 3.9671029   5.0037457   5.3750828   6.3662010   0.5830992  -0.2339667   9.0568610   7.6468447  -0.1884036   7.0250231   0.2889979
 3.9928971   5.0002543   5.3689172   6.3677990   0.5787008  -0.2352333   9.0551390   7.6471553  -0.1863964   7.0249769   0.2460021
 4.0121469   4.9995333   5.3755250   6.3670010   0.5692229  -0.2380024   9.0538009   7.6474026  -0.1905783   7.0256786   0.2877172
 3.9478531   5.0044667   5.3684750   6.3669990   0.5925771  -0.2311976   9.0581991   7.6465974  -0.1842217   7.0243214   0.2472828
 3.9748427   4.9847610   5.4864260   6.3345479   0.5593876  -0.2390412   9.1183377   7.6357039  -0.1850917   7.0185889   0.2480588
 3.9851573   5.0192390   5.2575740   6.3994521   0.6024124  -0.2301588   8.9936623   7.6582961  -0.1897083   7.0314111   0.2869412
 4.0225576   5.1173431   5.2301281   6.3582288   0.6052504  -0.2279112   9.3315410   7.4937808  -0.1787964   6.9927118   0.2892895
 3.9374424   4.8866569   5.5138719   6.3757712   0.5565496  -0.2412888   8.7804590   7.8002192  -0.1960036   7.0572882   0.2457105
 4.0194899   5.6012912   5.5458998   6.3850033   0.5707313  -0.2364448   8.8904204   7.6653194  -0.1920273   6.9116734   0.2260224
 3.9405101   4.4027088   5.1981002   6.3489967   0.5910687  -0.2327552   9.2215796   7.6286806  -0.1827727   7.1383266   0.3089776
 3.9849472   5.1826304   5.4952493   6.5794908   0.5977942  -0.2314392   9.0671543   7.4396378  -0.1568703   8.1613449   0.2424626
 3.9750528   4.8213696   5.2487507   6.1545092   0.5640058  -0.2377608   9.0448457   7.8543622  -0.2179297   5.8886551   0.2925374
 3.9367393   4.7433814   5.6993636   7.4736645   0.6037941  -0.2290430   8.7255189   6.5653959  -0.1924213   6.6293321   0.2598421
 4.0232607   5.2606186   5.0446364   5.2603355   0.5580059  -0.2401570   9.3864811   8.7286041  -0.1823787   7.4206679   0.2751579
 4.0048286   5.1221157   5.5521303   8.4614416   0.5718275  -0.2370339  10.1826883   9.5071595  -0.1906128   6.9238072   0.2939270
 3.9551714   4.8818843   5.1918697   4.2725584   0.5899725  -0.2321661   7.9293117   5.7868405  -0.1841872   7.1261928   0.2410730
