 3.9750107   5.0599985   5.3559853   6.3060039   0.5535562  -0.2248974   9.1660044   8.4009952  -0.2047395   7.2390137   0.2591588
 3.9749893   5.0600015   5.3560147   6.3059961   0.5546438  -0.2291026   9.1659956   8.4010048  -0.2038605   7.2389863   0.2592412
 3.9754379   5.0599476   5.3561674   6.3060013   0.5547259  -0.2239128   9.1655482   8.4012350  -0.1904238   7.2386254   0.2603249
 3.9745621   5.0600524   5.3558326   6.3059987   0.5534741  -0.2300872   9.1664518   8.4007650  -0.2181762   7.2393746   0.2580751
 3.9804220   5.0590107   5.3591142   6.3052302   0.5711537  -0.2229866   9.1660757   8.4015608  -0.2061747   7.2388753   0.2590744
 3.9695780   5.0609893   5.3528858   6.3067698   0.5370463  -0.2310134   9.1659243   8.4004392  -0.2024253   7.2391247   0.2593256
 3.9615153   5.0617860   5.3591387   6.3051614   0.5576023  -0.2259395   9.1669464   8.4008534  -0.2059875   7.2390536   0.2804518
 3.9884847   5.0582140   5.3528613   6.3068386   0.5505977  -0.2280605   9.1650536   8.4011466  -0.2026125   7.2389464   0.2379482
 4.0073186   5.0577195   5.3595099   6.3060308   0.5436711  -0.2297884   9.1636699   8.4013663  -0.2061332   7.2394566   0.2811987
 3.9426814   5.0622805   5.3524901   6.3059692   0.5645289  -0.2242116   9.1683301   8.4006337  -0.2024668   7.2385434   0.2372013
 3.9717300   5.0443755   5.4690146   6.2735294   0.5334724  -0.2310977   9.2295933   8.3892296  -0.2002303   7.2330233   0.2414950
 3.9782700   5.0756245   5.2429854   6.3384706   0.5747276  -0.2229023   9.1024067   8.4127704  -0.2083697   7.2449767   0.2769050
 4.0183136   5.1798091   5.1937489   6.2936696   0.5795415  -0.2203242   9.4658903   8.2497361  -0.1954749   7.2362951   0.2818740
 3.9316864   4.9401909   5.5182511   6.3183304   0.5286585  -0.2336758   8.8661097   8.5522639  -0.2131251   7.2417049   0.2365260
 4.0162205   5.6781672   5.5217393   6.3236138   0.5463646  -0.2284799   9.0143891   8.4164953  -0.2090278   7.1424785   0.2176952
 3.9337795   4.4418328   5.1902607   6.2883862   0.5618354  -0.2255201   9.3176109   8.3855047  -0.1995722   7.3355215   0.3007048
 3.9689032   5.1667793   5.5362561   6.6393232   0.5664741  -0.2246362   9.0838025   8.0800151  -0.1712959   8.3772717   0.2319282
 3.9810968   4.9532207   5.1757439   5.9726768   0.5417259  -0.2293638   9.2481975   8.7219849  -0.2373041   6.1007283   0.2864718
 3.9365175   4.8042679   5.6645039   7.5683635   0.5802818  -0.2207487   8.9407097   7.3235636  -0.2188340   6.5242917   0.2591440
 4.0134825   5.3157321   5.0474961   5.0436365   0.5279182  -0.2332513   9.3912903   9.4784364  -0.1897660   7.9537083   0.2592560
 4.0024613   5.1969705   5.5164181   8.2785151   0.5418015  -0.2301822  10.3103414  10.4540074  -0.2038140   7.2855811   0.2845604
 3.9475387   4.9230295   5.1955819   4.3334849   0.5663985  -0.2238178   8.0216586   6.3479926  -0.2047860   7.1924189   0.2338396
