  0.7284E-02   0.4462E-01  -0.9367E-02   0.2427E-02  -0.8674E-03  -0.1832E-03   0.4809E-01   0.9590E-01   0.5085E-03   0.1783E-01   0.6592E-03
  0.4462E-01   0.5007E+00   0.4412E-01  -0.7436E-02  -0.8527E-02  -0.1844E-02   0.1574E+00   0.5336E+00   0.5408E-02   0.2507E+00  -0.2188E-01
 -0.9367E-02   0.4412E-01   0.2290E+00   0.8044E+00   0.6635E-03   0.6623E-04   0.3607E-01  -0.3383E-01  -0.2776E-03  -0.2671E-01  -0.1360E-01
  0.2427E-02  -0.7436E-02   0.8044E+00   0.5782E+01   0.1334E-01   0.2463E-02   0.1956E+01   0.2598E+01  -0.6919E-02  -0.4418E+00   0.3912E-01
 -0.8674E-03  -0.8527E-02   0.6635E-03   0.1334E-01   0.2580E-02   0.6115E-03  -0.1394E-01  -0.6321E-01   0.1909E-03  -0.4347E-02   0.4497E-03
 -0.1832E-03  -0.1844E-02   0.6623E-04   0.2463E-02   0.6115E-03   0.1606E-03  -0.3372E-02  -0.1547E-01   0.7527E-04  -0.1708E-02   0.1029E-03
  0.4809E-01   0.1574E+00   0.3607E-01   0.1956E+01  -0.1394E-01  -0.3372E-02   0.1513E+01   0.2637E+01   0.4931E-02   0.1386E+00   0.4363E-01
  0.9590E-01   0.5336E+00  -0.3383E-01   0.2598E+01  -0.6321E-01  -0.1547E-01   0.2637E+01   0.5688E+01   0.5305E-02   0.5173E+00   0.5841E-01
  0.5085E-03   0.5408E-02  -0.2776E-03  -0.6919E-02   0.1909E-03   0.7527E-04   0.4931E-02   0.5305E-02   0.1693E-02   0.4981E-01  -0.6091E-03
  0.1783E-01   0.2507E+00  -0.2671E-01  -0.4418E+00  -0.4347E-02  -0.1708E-02   0.1386E+00   0.5173E+00   0.4981E-01   0.1854E+01  -0.2531E-01
  0.6592E-03  -0.2188E-01  -0.1360E-01   0.3912E-01   0.4497E-03   0.1029E-03   0.4363E-01   0.5841E-01  -0.6091E-03  -0.2531E-01   0.5020E-02
