 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6012E+00  -0.2327E+00   0.8839E+01   0.6719E+01  -0.1984E+00   0.6224E+01   0.2653E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6022E+00  -0.2367E+00   0.8839E+01   0.6719E+01  -0.1976E+00   0.6224E+01   0.2653E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.5986E+00  -0.2325E+00   0.8839E+01   0.6719E+01  -0.1844E+00   0.6224E+01   0.2662E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6048E+00  -0.2369E+00   0.8839E+01   0.6719E+01  -0.2116E+00   0.6224E+01   0.2644E+00
 0.4006E+01   0.5039E+01   0.5339E+01   0.6211E+01   0.6194E+00  -0.2300E+00   0.8839E+01   0.6720E+01  -0.1942E+00   0.6224E+01   0.2623E+00
 0.3988E+01   0.5041E+01   0.5333E+01   0.6213E+01   0.5840E+00  -0.2394E+00   0.8839E+01   0.6718E+01  -0.2018E+00   0.6224E+01   0.2683E+00
 0.3984E+01   0.5042E+01   0.5340E+01   0.6211E+01   0.6109E+00  -0.2323E+00   0.8840E+01   0.6719E+01  -0.1980E+00   0.6224E+01   0.2881E+00
 0.4010E+01   0.5038E+01   0.5332E+01   0.6213E+01   0.5925E+00  -0.2371E+00   0.8838E+01   0.6719E+01  -0.1980E+00   0.6224E+01   0.2425E+00
 0.4029E+01   0.5038E+01   0.5340E+01   0.6212E+01   0.5900E+00  -0.2379E+00   0.8837E+01   0.6719E+01  -0.2007E+00   0.6225E+01   0.2882E+00
 0.3965E+01   0.5042E+01   0.5332E+01   0.6212E+01   0.6134E+00  -0.2315E+00   0.8841E+01   0.6719E+01  -0.1953E+00   0.6223E+01   0.2424E+00
 0.3990E+01   0.5022E+01   0.5457E+01   0.6178E+01   0.5827E+00  -0.2383E+00   0.8904E+01   0.6706E+01  -0.1945E+00   0.6217E+01   0.2479E+00
 0.4004E+01   0.5058E+01   0.5215E+01   0.6246E+01   0.6207E+00  -0.2311E+00   0.8774E+01   0.6732E+01  -0.2015E+00   0.6231E+01   0.2827E+00
 0.4040E+01   0.5148E+01   0.5185E+01   0.6204E+01   0.6273E+00  -0.2279E+00   0.9125E+01   0.6550E+01  -0.1890E+00   0.6188E+01   0.2876E+00
 0.3954E+01   0.4932E+01   0.5487E+01   0.6220E+01   0.5761E+00  -0.2415E+00   0.8553E+01   0.6888E+01  -0.2070E+00   0.6260E+01   0.2430E+00
 0.4039E+01   0.5669E+01   0.5510E+01   0.6229E+01   0.5920E+00  -0.2366E+00   0.8688E+01   0.6731E+01  -0.2034E+00   0.6135E+01   0.2228E+00
 0.3955E+01   0.4411E+01   0.5162E+01   0.6195E+01   0.6114E+00  -0.2328E+00   0.8990E+01   0.6707E+01  -0.1926E+00   0.6313E+01   0.3078E+00
 0.4002E+01   0.5188E+01   0.5446E+01   0.6412E+01   0.6205E+00  -0.2308E+00   0.8877E+01   0.6512E+01  -0.1579E+00   0.7438E+01   0.2435E+00
 0.3992E+01   0.4892E+01   0.5226E+01   0.6012E+01   0.5829E+00  -0.2386E+00   0.8801E+01   0.6926E+01  -0.2381E+00   0.5010E+01   0.2871E+00
 0.4042E+01   0.5291E+01   0.4994E+01   0.5144E+01   0.5785E+00  -0.2401E+00   0.9260E+01   0.7878E+01  -0.1922E+00   0.6585E+01   0.2786E+00
 0.3952E+01   0.4789E+01   0.5678E+01   0.7280E+01   0.6249E+00  -0.2293E+00   0.8418E+01   0.5560E+01  -0.2038E+00   0.5863E+01   0.2520E+00
 0.4016E+01   0.5137E+01   0.5545E+01   0.8345E+01   0.5953E+00  -0.2365E+00   0.9925E+01   0.8372E+01  -0.2023E+00   0.6090E+01   0.2905E+00
 0.3978E+01   0.4943E+01   0.5127E+01   0.4079E+01   0.6081E+00  -0.2329E+00   0.7753E+01   0.5066E+01  -0.1937E+00   0.6358E+01   0.2401E+00
