 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6013E+00  -0.2328E+00   0.8839E+01   0.6719E+01  -0.1984E+00   0.6224E+01   0.2653E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6021E+00  -0.2366E+00   0.8839E+01   0.6719E+01  -0.1976E+00   0.6224E+01   0.2653E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.5986E+00  -0.2326E+00   0.8839E+01   0.6719E+01  -0.1852E+00   0.6224E+01   0.2661E+00
 0.3997E+01   0.5040E+01   0.5336E+01   0.6212E+01   0.6048E+00  -0.2368E+00   0.8839E+01   0.6719E+01  -0.2108E+00   0.6224E+01   0.2645E+00
 0.4003E+01   0.5039E+01   0.5339E+01   0.6211E+01   0.6185E+00  -0.2300E+00   0.8839E+01   0.6720E+01  -0.1945E+00   0.6224E+01   0.2667E+00
 0.3991E+01   0.5041E+01   0.5333E+01   0.6213E+01   0.5849E+00  -0.2394E+00   0.8839E+01   0.6718E+01  -0.2015E+00   0.6224E+01   0.2639E+00
 0.3984E+01   0.5042E+01   0.5339E+01   0.6211E+01   0.6038E+00  -0.2341E+00   0.8840E+01   0.6719E+01  -0.1991E+00   0.6224E+01   0.2864E+00
 0.4010E+01   0.5038E+01   0.5333E+01   0.6213E+01   0.5996E+00  -0.2353E+00   0.8838E+01   0.6719E+01  -0.1969E+00   0.6224E+01   0.2442E+00
 0.4029E+01   0.5038E+01   0.5340E+01   0.6212E+01   0.5898E+00  -0.2380E+00   0.8837E+01   0.6719E+01  -0.2008E+00   0.6225E+01   0.2862E+00
 0.3965E+01   0.5042E+01   0.5332E+01   0.6212E+01   0.6136E+00  -0.2314E+00   0.8841E+01   0.6719E+01  -0.1952E+00   0.6223E+01   0.2444E+00
 0.3991E+01   0.5023E+01   0.5449E+01   0.6180E+01   0.5805E+00  -0.2387E+00   0.8901E+01   0.6707E+01  -0.1946E+00   0.6217E+01   0.2469E+00
 0.4003E+01   0.5057E+01   0.5223E+01   0.6244E+01   0.6229E+00  -0.2307E+00   0.8777E+01   0.6731E+01  -0.2014E+00   0.6231E+01   0.2837E+00
 0.4040E+01   0.5148E+01   0.5188E+01   0.6204E+01   0.6270E+00  -0.2279E+00   0.9118E+01   0.6553E+01  -0.1888E+00   0.6188E+01   0.2871E+00
 0.3954E+01   0.4932E+01   0.5484E+01   0.6220E+01   0.5764E+00  -0.2415E+00   0.8560E+01   0.6885E+01  -0.2072E+00   0.6260E+01   0.2435E+00
 0.4038E+01   0.5664E+01   0.5508E+01   0.6230E+01   0.5918E+00  -0.2366E+00   0.8684E+01   0.6734E+01  -0.2034E+00   0.6134E+01   0.2227E+00
 0.3956E+01   0.4416E+01   0.5164E+01   0.6194E+01   0.6116E+00  -0.2328E+00   0.8994E+01   0.6704E+01  -0.1926E+00   0.6314E+01   0.3079E+00
 0.4002E+01   0.5187E+01   0.5451E+01   0.6422E+01   0.6205E+00  -0.2308E+00   0.8874E+01   0.6502E+01  -0.1586E+00   0.7421E+01   0.2431E+00
 0.3992E+01   0.4893E+01   0.5221E+01   0.6002E+01   0.5829E+00  -0.2386E+00   0.8804E+01   0.6936E+01  -0.2374E+00   0.5027E+01   0.2875E+00
 0.4042E+01   0.5290E+01   0.5000E+01   0.5175E+01   0.5788E+00  -0.2401E+00   0.9245E+01   0.7841E+01  -0.1919E+00   0.6600E+01   0.2774E+00
 0.3952E+01   0.4790E+01   0.5672E+01   0.7249E+01   0.6246E+00  -0.2293E+00   0.8433E+01   0.5597E+01  -0.2041E+00   0.5848E+01   0.2532E+00
 0.4016E+01   0.5134E+01   0.5536E+01   0.8316E+01   0.5955E+00  -0.2365E+00   0.9918E+01   0.8355E+01  -0.2024E+00   0.6090E+01   0.2909E+00
 0.3978E+01   0.4946E+01   0.5136E+01   0.4108E+01   0.6079E+00  -0.2329E+00   0.7760E+01   0.5083E+01  -0.1936E+00   0.6358E+01   0.2397E+00
