 3.9800147   5.0019972   5.3719979   6.3670009   0.5804258  -0.2325245   9.0560038   7.6469975  -0.1878321   7.0250125   0.2674862
 3.9799853   5.0020028   5.3720021   6.3669991   0.5813742  -0.2366755   9.0559962   7.6470025  -0.1869679   7.0249875   0.2675138
 3.9800500   5.0020240   5.3717706   6.3670955   0.5784324  -0.2323475   9.0556123   7.6471336  -0.1739088   7.0247120   0.2682934
 3.9799500   5.0019760   5.3722294   6.3669045   0.5833676  -0.2368525   9.0563877   7.6468664  -0.2008912   7.0252880   0.2667066
 3.9886526   5.0005793   5.3747989   6.3663633   0.5985821  -0.2300848   9.0555951   7.6477869  -0.1847501   7.0247430   0.2645766
 3.9713474   5.0034207   5.3692011   6.3676367   0.5632179  -0.2391152   9.0564049   7.6462131  -0.1900499   7.0252570   0.2704234
 3.9668538   5.0036792   5.3759751   6.3659913   0.5900504  -0.2322453   9.0566959   7.6471041  -0.1873497   7.0249314   0.2907653
 3.9931462   5.0003208   5.3680249   6.3680087   0.5717496  -0.2369547   9.0553041   7.6468959  -0.1874503   7.0250686   0.2442347
 4.0117980   4.9995935   5.3759693   6.3668952   0.5694437  -0.2379070   9.0538888   7.6473944  -0.1903543   7.0256681   0.2898690
 3.9482020   5.0044065   5.3680307   6.3671048   0.5923563  -0.2312930   9.0581112   7.6466056  -0.1844457   7.0243319   0.2451310
 3.9736838   4.9831788   5.4938960   6.3328381   0.5615085  -0.2385836   9.1216915   7.6348531  -0.1849585   7.0184453   0.2490760
 3.9863162   5.0208212   5.2501040   6.4011619   0.6002915  -0.2306164   8.9903085   7.6591469  -0.1898415   7.0315547   0.2859240
 4.0230203   5.1173404   5.2266409   6.3579564   0.6054984  -0.2279059   9.3396840   7.4906624  -0.1790778   6.9930183   0.2896784
 3.9369797   4.8866596   5.5173591   6.3760436   0.5563016  -0.2412941   8.7723160   7.8033376  -0.1957222   7.0569817   0.2453216
 4.0204360   5.6076762   5.5470875   6.3833091   0.5709148  -0.2364248   8.8942530   7.6628211  -0.1920362   6.9132122   0.2259848
 3.9395640   4.3963238   5.1969125   6.3506909   0.5908852  -0.2327752   9.2177470   7.6311789  -0.1827638   7.1367878   0.3090152
 3.9852006   5.1821974   5.4908379   6.5707621   0.5977384  -0.2314062   9.0688659   7.4474227  -0.1561964   8.1785021   0.2428606
 3.9747994   4.8218026   5.2531621   6.1632379   0.5640616  -0.2377938   9.0431341   7.8465773  -0.2186036   5.8714979   0.2921394
 3.9365601   4.7440572   5.7053956   7.5109704   0.6040250  -0.2290265   8.7138062   6.5289689  -0.1923902   6.6390347   0.2586549
 4.0234399   5.2599428   5.0386044   5.2230296   0.5577750  -0.2401735   9.3981938   8.7650311  -0.1824098   7.4109653   0.2763451
 4.0047268   5.1260263   5.5597283   8.4865038   0.5715757  -0.2370854  10.1903626   9.5288436  -0.1905253   6.9254969   0.2936152
 3.9552732   4.8779737   5.1842717   4.2474962   0.5902243  -0.2321146   7.9216374   5.7651564  -0.1842747   7.1245031   0.2413848
