0.47 0.306713894562 10.5369879558 165.971315018 165.971315018 0.0936585811582 0.336
0.48 0.420918406495 14.3873785671 227.697471203 227.697471203 0.0800640769025 0.344
0.49 0.489664089557 19.7228729099 267.871423061 267.871423061 0.0737209780774 0.353
0.5 0.55647301108 25.8224750157 307.827984186 307.827984186 0.0686802819743 0.362
0.51 0.613891413639 32.2108056169 343.314412138 343.314412138 0.0649569802462 0.371
0.52 0.757692311277 39.5137274355 423.491749337 423.491749337 0.0585205735981 0.38
0.53 0.742657740121 47.5338962496 423.8928031 423.8928031 0.058321184352 0.389
0.54 0.757502429993 57.503729676 441.385524865 441.385524865 0.0569802882298 0.398
0.55 0.764194212647 71.2763623704 458.549372474 458.549372474 0.0556414884075 0.407
0.56 0.765005494659 89.1415643001 476.82571024 476.82571024 0.0542326144547 0.417
0.57 0.752293220059 110.576011585 491.817919717 491.817919717 0.0529998940003 0.426
0.58 0.712798702925 136.032220811 497.259373165 497.259373165 0.0521995750972 0.436
0.59 0.658493943483 166.452697201 500.159662534 500.159662534 0.0514344499874 0.446
0.6 0.580256029034 191.898506095 485.956607132 485.956607132 0.0515710623129 0.456
0.61 0.52224911286 242.541597584 507.203358448 507.203358448 0.0496291666985 0.466
0.62 0.4242398291 296.313350506 511.30665051 511.30665051 0.0484501583112 0.476
0.63 0.328064924273 346.812073589 513.066526488 513.066526488 0.0475114338146 0.486
0.64 0.207385618888 395.050306441 500.147743126 500.147743126 0.0471404520791 0.496
0.65 0.090768502665 439.007436709 485.006465056 485.006465056 0.0469323254464 0.507
0.66 0.0633355314662 416.268284283 448.365022929 448.365022929 0.0486792383511 0.517
0.67 -0.205795418575 584.372559093 480.080993025 480.080993025 0.0447661481036 0.528
0.68 -0.353145555667 637.06616544 458.10152519 458.10152519 0.0446321842677 0.539
0.69 -0.473151857725 680.074382885 440.293786349 440.293786349 0.044499415949 0.55
0.7 -0.375763698157 603.51854725 413.091642591 413.091642591 0.0465242105199 0.561
0.71 -0.842994516875 848.490391562 421.283513195 421.283513195 0.0426401432711 0.573
0.72 -0.93801750042 880.093302031 404.731339188 404.731339188 0.0426014322842 0.584
0.73 -0.873521526785 830.881936719 388.204793304 388.204793304 0.0436435780472 0.596
0.74 -1.0064820203 892.201440113 382.143505667 382.143505667 0.0428746462856 0.608
0.75 -1.27780549592 1027.0498052 379.492453229 379.492453229 0.0412042821715 0.62
0.76 -1.07879334178 923.608048111 376.904686799 376.904686799 0.0424476359978 0.632
0.77 -1.26949759448 1020.59687788 377.249746223 377.249746223 0.0411345034895 0.644
0.78 -1.41768138767 1098.80011113 380.357430878 380.357430878 0.0400963469882 0.657
0.79 -1.0022999566 894.492451285 386.553873897 386.553873897 0.0422200330921 0.67
0.8 -1.55926710995 1191.85630114 401.661796606 401.661796606 0.0385185607886 0.682
0.81 -5.25462431469 1080.91616226 406.637598769 406.637598769 0.039405520312 0.696
0.82 -5.66232756782 1004.76138441 418.193433712 418.193433712 0.0398093714329 0.709
0.83 -3.090061113 795.326229877 417.322860839 417.322860839 0.0421449751961 0.722
0.84 -2.07458142593 692.229776642 421.908274392 421.908274392 0.0432742322408 0.736
0.85 -1.47085559825 623.541862904 425.699018452 425.699018452 0.0440225453163 0.75
0.86 -1.02481847659 560.941647495 420.693767331 420.693767331 0.0450834817334 0.764
0.87 -0.691714078292 515.516929549 421.807647684 421.807647684 0.0456435464588 0.779
0.88 -0.422591390594 482.411095974 424.527811963 424.527811963 0.0460775677584 0.794
0.89 -0.207290746429 446.05716655 419.14710999 419.14710999 0.0468292905791 0.808
0.9 -0.0319933018757 423.845153351 421.769384821 421.769384821 0.0470881609348 0.824
0.91 0.113946489753 400.378464602 419.362545013 419.362545013 0.0475651494154 0.839
0.92 0.230992694759 383.685122205 418.879939278 418.879939278 0.0478913142611 0.855
0.93 0.327079675251 371.361217756 420.343386873 420.343386873 0.0480569331332 0.871
0.94 0.412794192061 356.241935628 416.000467058 416.000467058 0.0485071250073 0.887
0.95 0.474730904902 343.529036034 412.927325957 412.927325957 0.0488531968746 0.903
0.96 0.528046049079 338.595137677 413.209680725 413.209680725 0.0489702106874 0.92
0.97 0.557288145038 330.180181385 409.931893546 409.931893546 0.0492664639082 0.937
0.98 0.580045243794 330.486818809 410.091025118 410.091025118 0.0493263623667 0.955
0.99 0.585526959887 329.657853425 412.762384928 412.762384928 0.0492067831305 0.972
1.0 0.60398122516 318.299424595 399.982166759 399.982166759 0.05 0.99
1.01 0.580195304933 326.747435624 405.771762656 405.771762656 0.0496291666985 1.009
1.02 0.557890225978 327.919347743 401.172078235 401.172078235 0.0498754668054 1.027
1.03 0.530845306578 327.200903121 396.199700873 396.199700873 0.0501254707117 1.046
1.04 0.506230980232 339.691946688 402.805768978 402.805768978 0.0496291666985 1.066
1.05 0.444831931954 337.997169345 394.111960403 394.111960403 0.0500626174322 1.085
1.06 0.396815016307 344.004402759 391.053120967 391.053120967 0.0501254707117 1.105
1.07 0.32762526418 355.184641821 392.620659744 392.620659744 0.0498754668054 1.125
1.08 0.248332925301 362.0203683 388.015829529 388.015829529 0.05 1.146
1.09 0.164607522542 370.429216148 383.918817507 383.918817507 0.0500626174322 1.167
1.1 0.0702634966836 378.514037002 381.193951852 381.193951852 0.05 1.188
1.11 -0.0440459250859 397.312774655 382.596567018 382.596567018 0.0496903995 1.21
1.12 -0.166260821527 409.310002339 379.924788787 379.924788787 0.0495681597097 1.232
1.13 -0.300077945098 423.522832018 376.167695802 376.167695802 0.0495681597097 1.255
