  0.22043E-02  0.45595E-03 -0.10121E+02  0.87916E+00  0.00000E+00  0.00000E+00  0.38597E+00  0.87916E+00  0.38597E+00
  0.23280E-02  0.50686E-03 -0.13035E+02  0.81685E+00  0.00000E+00  0.00000E+00  0.33007E+00  0.81686E+00  0.33007E+00
  0.24191E-02  0.54447E-03 -0.15302E+02  0.78004E+00  0.00000E+00  0.00000E+00  0.29776E+00  0.78006E+00  0.29776E+00
  0.25581E-02  0.60191E-03 -0.18552E+02  0.74673E+00  0.00000E+00  0.00000E+00  0.27099E+00  0.74676E+00  0.27099E+00
  0.25433E-02  0.59666E-03 -0.18568E+02  0.74569E+00 -0.15866E+00  0.00000E+00  0.27167E+00  0.74572E+00  0.27167E+00
  0.26273E-02  0.63125E-03 -0.20056E+02  0.74948E+00 -0.15429E+00  0.00000E+00  0.27846E+00  0.74951E+00  0.27846E+00
  0.27185E-02  0.66920E-03 -0.21272E+02  0.77140E+00 -0.13145E+00  0.00000E+00  0.30431E+00  0.77144E+00  0.30431E+00
  0.27959E-02  0.70137E-03 -0.21719E+02  0.80825E+00 -0.93815E-01  0.00000E+00  0.34438E+00  0.80829E+00  0.34438E+00
  0.28690E-02  0.73179E-03 -0.21503E+02  0.86138E+00 -0.39938E-01  0.00000E+00  0.40047E+00  0.86142E+00  0.40047E+00
  0.29456E-02  0.76365E-03 -0.20466E+02  0.93904E+00  0.38520E-01  0.00000E+00  0.48115E+00  0.93908E+00  0.48115E+00
  0.30114E-02  0.79103E-03 -0.18792E+02  0.10262E+01  0.12639E+00  0.00000E+00  0.57085E+00  0.10263E+01  0.57085E+00
  0.30743E-02  0.81720E-03 -0.16418E+02  0.11293E+01  0.23016E+00  0.00000E+00  0.67632E+00  0.11294E+01  0.67632E+00
  0.31237E-02  0.83778E-03 -0.13958E+02  0.12252E+01  0.32664E+00  0.00000E+00  0.77409E+00  0.12253E+01  0.77409E+00
  0.32347E-02  0.88399E-03 -0.62893E+01  0.14940E+01  0.59659E+00  0.00000E+00  0.10468E+01  0.14940E+01  0.10468E+01
  0.32280E-02  0.88144E-03 -0.51505E+01  0.14935E+01  0.59616E+00 -0.40845E+00  0.10469E+01  0.14935E+01  0.10469E+01
  0.33110E-02  0.91601E-03  0.18426E+01  0.17511E+01  0.85467E+00 -0.14584E+00  0.13072E+01  0.17512E+01  0.13072E+01
  0.34086E-02  0.95674E-03  0.13108E+02  0.21233E+01  0.12280E+01  0.22919E+00  0.16827E+01  0.21234E+01  0.16827E+01
  0.35096E-02  0.99890E-03  0.27899E+02  0.25885E+01  0.16944E+01  0.69733E+00  0.21512E+01  0.25886E+01  0.21512E+01
  0.36009E-02  0.10370E-02  0.44255E+02  0.30861E+01  0.21930E+01  0.11976E+01  0.26516E+01  0.30861E+01  0.26516E+01
  0.36926E-02  0.10753E-02  0.63795E+02  0.36674E+01  0.27754E+01  0.17818E+01  0.32358E+01  0.36675E+01  0.32358E+01
  0.37685E-02  0.11070E-02  0.82465E+02  0.42148E+01  0.33238E+01  0.23316E+01  0.37855E+01  0.42149E+01  0.37855E+01
  0.38603E-02  0.11453E-02  0.10824E+03  0.49633E+01  0.40734E+01  0.30829E+01  0.45367E+01  0.49633E+01  0.45367E+01
  0.39415E-02  0.11792E-02  0.13406E+03  0.57079E+01  0.48190E+01  0.38301E+01  0.52836E+01  0.57080E+01  0.52836E+01
  0.40157E-02  0.12103E-02  0.16032E+03  0.64628E+01  0.55748E+01  0.45874E+01  0.60406E+01  0.64629E+01  0.60406E+01
  0.41099E-02  0.12496E-02  0.19733E+03  0.75255E+01  0.66387E+01  0.56532E+01  0.71059E+01  0.75256E+01  0.71059E+01
  0.41984E-02  0.12866E-02  0.23604E+03  0.86379E+01  0.77523E+01  0.67686E+01  0.82208E+01  0.86380E+01  0.82208E+01
  0.42814E-02  0.13213E-02  0.27587E+03  0.97853E+01  0.89008E+01  0.79188E+01  0.93704E+01  0.97854E+01  0.93704E+01
  0.43643E-02  0.13560E-02  0.31924E+03  0.11039E+02  0.10156E+02  0.91753E+01  0.10626E+02  0.11039E+02  0.10626E+02
  0.44455E-02  0.13900E-02  0.36522E+03  0.12374E+02  0.11492E+02  0.10513E+02  0.11964E+02  0.12375E+02  0.11964E+02
  0.45225E-02  0.14222E-02  0.41203E+03  0.13741E+02  0.12860E+02  0.11883E+02  0.13332E+02  0.13741E+02  0.13332E+02
  0.45952E-02  0.14526E-02  0.45914E+03  0.15125E+02  0.14244E+02  0.13269E+02  0.14717E+02  0.15125E+02  0.14717E+02
  0.46683E-02  0.14832E-02  0.50948E+03  0.16612E+02  0.15732E+02  0.14758E+02  0.16206E+02  0.16612E+02  0.16206E+02
  0.47403E-02  0.15134E-02  0.56197E+03  0.18172E+02  0.17293E+02  0.16321E+02  0.17768E+02  0.18172E+02  0.17768E+02
  0.48089E-02  0.15422E-02  0.61467E+03  0.19749E+02  0.18871E+02  0.17900E+02  0.19346E+02  0.19749E+02  0.19346E+02
  0.48740E-02  0.15695E-02  0.66707E+03  0.21327E+02  0.20450E+02  0.19480E+02  0.20926E+02  0.21327E+02  0.20926E+02
  0.49398E-02  0.15971E-02  0.72247E+03  0.23006E+02  0.22130E+02  0.21162E+02  0.22607E+02  0.23006E+02  0.22607E+02
  0.50049E-02  0.16244E-02  0.77968E+03  0.24752E+02  0.23877E+02  0.22910E+02  0.24354E+02  0.24752E+02  0.24354E+02
  0.50671E-02  0.16505E-02  0.83664E+03  0.26501E+02  0.25627E+02  0.24662E+02  0.26105E+02  0.26501E+02  0.26105E+02
