  0.19715E-02  0.56881E-03 -0.10279E+02  0.88246E+00  0.00000E+00  0.00000E+00  0.38744E+00  0.88253E+00  0.38744E+00
  0.20884E-02  0.62417E-03 -0.13268E+02  0.81489E+00  0.00000E+00  0.00000E+00  0.32630E+00  0.81496E+00  0.32630E+00
  0.21747E-02  0.66502E-03 -0.15607E+02  0.77417E+00  0.00000E+00  0.00000E+00  0.29010E+00  0.77425E+00  0.29010E+00
  0.23063E-02  0.72734E-03 -0.18989E+02  0.73481E+00  0.00000E+00  0.00000E+00  0.25731E+00  0.73490E+00  0.25731E+00
  0.22925E-02  0.72150E-03 -0.19032E+02  0.73379E+00 -0.15369E+00  0.00000E+00  0.25801E+00  0.73388E+00  0.25801E+00
  0.23720E-02  0.75901E-03 -0.20590E+02  0.73392E+00 -0.15331E+00  0.00000E+00  0.26117E+00  0.73403E+00  0.26117E+00
  0.24586E-02  0.80007E-03 -0.21902E+02  0.75167E+00 -0.13498E+00  0.00000E+00  0.28286E+00  0.75178E+00  0.28286E+00
  0.25320E-02  0.83487E-03 -0.22432E+02  0.78501E+00 -0.10112E+00  0.00000E+00  0.31943E+00  0.78512E+00  0.31943E+00
  0.26014E-02  0.86775E-03 -0.22296E+02  0.83484E+00 -0.50777E-01  0.00000E+00  0.37225E+00  0.83496E+00  0.37225E+00
  0.26741E-02  0.90218E-03 -0.21341E+02  0.90911E+00  0.24038E-01  0.00000E+00  0.44955E+00  0.90924E+00  0.44955E+00
  0.27365E-02  0.93175E-03 -0.19737E+02  0.99342E+00  0.10884E+00  0.00000E+00  0.53641E+00  0.99356E+00  0.53641E+00
  0.27962E-02  0.96000E-03 -0.17425E+02  0.10939E+01  0.20975E+00  0.00000E+00  0.63923E+00  0.10940E+01  0.63923E+00
  0.28432E-02  0.98220E-03 -0.15012E+02  0.11878E+01  0.30404E+00  0.00000E+00  0.73496E+00  0.11879E+01  0.73496E+00
  0.29487E-02  0.10321E-02 -0.74369E+01  0.14521E+01  0.56929E+00  0.00000E+00  0.10033E+01  0.14523E+01  0.10033E+01
  0.29424E-02  0.10293E-02 -0.63026E+01  0.14516E+01  0.56886E+00 -0.40963E+00  0.10034E+01  0.14518E+01  0.10034E+01
  0.30213E-02  0.10665E-02  0.64278E+00  0.17063E+01  0.82414E+00 -0.15070E+00  0.12607E+01  0.17064E+01  0.12607E+01
  0.31141E-02  0.11104E-02  0.11865E+02  0.20752E+01  0.11940E+01  0.22035E+00  0.16330E+01  0.20754E+01  0.16330E+01
  0.32102E-02  0.11558E-02  0.26632E+02  0.25375E+01  0.16572E+01  0.68486E+00  0.20986E+01  0.25377E+01  0.20986E+01
