  0.23159E-02  0.43814E-03 -0.12173E+02  0.84167E+00  0.00000E+00  0.00000E+00  0.36951E+00  0.84168E+00  0.36951E+00
  0.24414E-02  0.48866E-03 -0.15396E+02  0.76174E+00  0.00000E+00  0.00000E+00  0.29571E+00  0.76176E+00  0.29571E+00
  0.25339E-02  0.52599E-03 -0.17892E+02  0.71207E+00  0.00000E+00  0.00000E+00  0.25034E+00  0.71209E+00  0.25034E+00
  0.26750E-02  0.58302E-03 -0.21483E+02  0.65946E+00  0.00000E+00  0.00000E+00  0.20397E+00  0.65950E+00  0.20397E+00
  0.26598E-02  0.57784E-03 -0.21543E+02  0.65858E+00 -0.16112E+00  0.00000E+00  0.20474E+00  0.65861E+00  0.20474E+00
  0.27450E-02  0.61218E-03 -0.23178E+02  0.65122E+00 -0.16937E+00  0.00000E+00  0.20025E+00  0.65125E+00  0.20025E+00
  0.28377E-02  0.64987E-03 -0.24569E+02  0.66080E+00 -0.16036E+00  0.00000E+00  0.21358E+00  0.66085E+00  0.21358E+00
  0.29162E-02  0.68183E-03 -0.25153E+02  0.68758E+00 -0.13402E+00  0.00000E+00  0.24344E+00  0.68763E+00  0.24344E+00
  0.29905E-02  0.71205E-03 -0.25057E+02  0.73152E+00 -0.90444E-01  0.00000E+00  0.29021E+00  0.73158E+00  0.29021E+00
  0.30682E-02  0.74371E-03 -0.24133E+02  0.79993E+00 -0.22372E-01  0.00000E+00  0.36150E+00  0.79999E+00  0.36150E+00
  0.31350E-02  0.77091E-03 -0.22547E+02  0.87947E+00  0.56917E-01  0.00000E+00  0.44346E+00  0.87953E+00  0.44346E+00
  0.31988E-02  0.79692E-03 -0.20245E+02  0.97556E+00  0.15280E+00  0.00000E+00  0.54182E+00  0.97563E+00  0.54182E+00
  0.32490E-02  0.81737E-03 -0.17835E+02  0.10662E+01  0.24328E+00  0.00000E+00  0.63419E+00  0.10663E+01  0.63419E+00
  0.33617E-02  0.86330E-03 -0.10254E+02  0.13237E+01  0.50051E+00  0.00000E+00  0.89549E+00  0.13237E+01  0.89549E+00
  0.33549E-02  0.86078E-03 -0.91152E+01  0.13233E+01  0.50007E+00 -0.41455E+00  0.89567E+00  0.13234E+01  0.89567E+00
  0.34392E-02  0.89515E-03 -0.21424E+01  0.15731E+01  0.74982E+00 -0.16250E+00  0.11480E+01  0.15732E+01  0.11480E+01
  0.35383E-02  0.93564E-03  0.91218E+01  0.19369E+01  0.11135E+01  0.20092E+00  0.15149E+01  0.19370E+01  0.15149E+01
  0.36408E-02  0.97755E-03  0.23939E+02  0.23943E+01  0.15708E+01  0.65814E+00  0.19755E+01  0.23943E+01  0.19755E+01
  0.37335E-02  0.10154E-02  0.40343E+02  0.28856E+01  0.20622E+01  0.11495E+01  0.24696E+01  0.28857E+01  0.24696E+01
  0.38266E-02  0.10535E-02  0.59954E+02  0.34615E+01  0.26382E+01  0.17256E+01  0.30482E+01  0.34616E+01  0.30482E+01
  0.39037E-02  0.10850E-02  0.78700E+02  0.40051E+01  0.31819E+01  0.22694E+01  0.35939E+01  0.40052E+01  0.35939E+01
  0.39970E-02  0.11232E-02  0.10459E+03  0.47495E+01  0.39265E+01  0.30143E+01  0.43410E+01  0.47497E+01  0.43410E+01
  0.40793E-02  0.11569E-02  0.13052E+03  0.54914E+01  0.46685E+01  0.37566E+01  0.50851E+01  0.54915E+01  0.50851E+01
  0.41548E-02  0.11877E-02  0.15690E+03  0.62443E+01  0.54217E+01  0.45100E+01  0.58400E+01  0.62444E+01  0.58400E+01
  0.42504E-02  0.12269E-02  0.19408E+03  0.73053E+01  0.64830E+01  0.55718E+01  0.69035E+01  0.73054E+01  0.69035E+01
  0.43403E-02  0.12637E-02  0.23298E+03  0.84169E+01  0.75949E+01  0.66842E+01  0.80174E+01  0.84171E+01  0.80174E+01
  0.44245E-02  0.12982E-02  0.27300E+03  0.95643E+01  0.87426E+01  0.78324E+01  0.91668E+01  0.95644E+01  0.91668E+01
  0.45087E-02  0.13327E-02  0.31656E+03  0.10819E+02  0.99973E+01  0.90876E+01  0.10423E+02  0.10819E+02  0.10423E+02
  0.45912E-02  0.13665E-02  0.36274E+03  0.12155E+02  0.11334E+02  0.10425E+02  0.11762E+02  0.12155E+02  0.11762E+02
  0.46694E-02  0.13986E-02  0.40977E+03  0.13524E+02  0.12703E+02  0.11795E+02  0.13132E+02  0.13524E+02  0.13132E+02
  0.47432E-02  0.14288E-02  0.45708E+03  0.14909E+02  0.14089E+02  0.13181E+02  0.14519E+02  0.14909E+02  0.14519E+02
  0.48174E-02  0.14593E-02  0.50764E+03  0.16399E+02  0.15579E+02  0.14672E+02  0.16011E+02  0.16399E+02  0.16011E+02
  0.48906E-02  0.14893E-02  0.56035E+03  0.17962E+02  0.17143E+02  0.16236E+02  0.17575E+02  0.17962E+02  0.17575E+02
  0.49603E-02  0.15179E-02  0.61326E+03  0.19542E+02  0.18723E+02  0.17817E+02  0.19157E+02  0.19542E+02  0.19157E+02
  0.50263E-02  0.15451E-02  0.66587E+03  0.21124E+02  0.20305E+02  0.19400E+02  0.20740E+02  0.21124E+02  0.20740E+02
  0.50931E-02  0.15725E-02  0.72149E+03  0.22807E+02  0.21988E+02  0.21084E+02  0.22424E+02  0.22807E+02  0.22424E+02
  0.51592E-02  0.15997E-02  0.77892E+03  0.24557E+02  0.23739E+02  0.22835E+02  0.24176E+02  0.24557E+02  0.24176E+02
  0.52224E-02  0.16257E-02  0.83609E+03  0.26311E+02  0.25493E+02  0.24590E+02  0.25931E+02  0.26311E+02  0.25931E+02
  0.52826E-02  0.16505E-02  0.89253E+03  0.28054E+02  0.27237E+02  0.26334E+02  0.27675E+02  0.28054E+02  0.27675E+02
