          iterations=   6     deuteron energy=-.222462069E+01 MeV


                  D-state probability=0.442679905E-01




   p(fm-1)          3s1(fm**3/2)      3d1(fm**3/2)
    5.8900  0.225492630E+00  -.278382852E-01
    5.9000  0.224983931E+00  -.277702875E-01
    5.9100  0.224476181E+00  -.277009007E-01
    5.9200  0.223969368E+00  -.276301121E-01
    5.9300  0.223463480E+00  -.275579115E-01
    5.9400  0.222958504E+00  -.274842906E-01
    5.9500  0.222454428E+00  -.274092437E-01
    5.9600  0.221951243E+00  -.273327671E-01
    5.9700  0.221448937E+00  -.272548597E-01
    5.9800  0.220947500E+00  -.271755220E-01
    5.9900  0.220446922E+00  -.270947572E-01
    6.0000  0.219947193E+00  -.270125702E-01
    6.0100  0.219448306E+00  -.269289681E-01
    6.0200  0.218950251E+00  -.268439601E-01
    6.0300  0.218453020E+00  -.267575572E-01
    6.0400  0.217956606E+00  -.266697724E-01
    6.0500  0.217461002E+00  -.265806206E-01
    6.0600  0.216966201E+00  -.264901185E-01
    6.0700  0.216472197E+00  -.263982845E-01
    6.0800  0.215978985E+00  -.263051389E-01
    6.0900  0.215486559E+00  -.262107035E-01
    6.1000  0.214994914E+00  -.261150018E-01
    6.1100  0.214504046E+00  -.260180588E-01
    6.1200  0.214013952E+00  -.259199011E-01
    6.1300  0.213524628E+00  -.258205567E-01
    6.1400  0.213036071E+00  -.257200550E-01
    6.1500  0.212548280E+00  -.256184268E-01
    6.1600  0.212061251E+00  -.255157040E-01
    6.1700  0.211574984E+00  -.254119198E-01
    6.1800  0.211089477E+00  -.253071087E-01
    6.1900  0.210604730E+00  -.252013062E-01
    6.2000  0.210120743E+00  -.250945488E-01
    6.2100  0.209637515E+00  -.249868739E-01
    6.2200  0.209155048E+00  -.248783201E-01
    6.2300  0.208673343E+00  -.247689266E-01
    6.2400  0.208192401E+00  -.246587334E-01
    6.2500  0.207712224E+00  -.245477815E-01
    6.2600  0.207232814E+00  -.244361122E-01
    6.2700  0.206754175E+00  -.243237677E-01
    6.2800  0.206276308E+00  -.242107907E-01
    6.2900  0.205799217E+00  -.240972242E-01
    6.3000  0.205322906E+00  -.239831120E-01
    6.3100  0.204847379E+00  -.238684978E-01
    6.3200  0.204372640E+00  -.237534262E-01
    6.3300  0.203898694E+00  -.236379414E-01
    6.3400  0.203425545E+00  -.235220884E-01
    6.3500  0.202953200E+00  -.234059120E-01
    6.3600  0.202481663E+00  -.232894571E-01
    6.3700  0.202010939E+00  -.231727688E-01
    6.3800  0.201541036E+00  -.230558919E-01
    6.3900  0.201071959E+00  -.229388715E-01
    6.4000  0.200603714E+00  -.228217523E-01
    6.4100  0.200136309E+00  -.227045789E-01
    6.4200  0.199669749E+00  -.225873956E-01
    6.4300  0.199204042E+00  -.224702465E-01
    6.4400  0.198739195E+00  -.223531754E-01
    6.4500  0.198275215E+00  -.222362255E-01
    6.4600  0.197812110E+00  -.221194399E-01
    6.4700  0.197349886E+00  -.220028610E-01
    6.4800  0.196888552E+00  -.218865308E-01
    6.4900  0.196428115E+00  -.217704906E-01
    6.5000  0.195968583E+00  -.216547812E-01
    6.5100  0.195509963E+00  -.215394428E-01
    6.5200  0.195052264E+00  -.214245148E-01
    6.5300  0.194595494E+00  -.213100361E-01
    6.5400  0.194139659E+00  -.211960445E-01
    6.5500  0.193684769E+00  -.210825773E-01
    6.5600  0.193230830E+00  -.209696710E-01
    6.5700  0.192777852E+00  -.208573610E-01
    6.5800  0.192325841E+00  -.207456820E-01
    6.5900  0.191874805E+00  -.206346678E-01
    6.6000  0.191424753E+00  -.205243511E-01
    6.6100  0.190975691E+00  -.204147639E-01
    6.6200  0.190527627E+00  -.203059369E-01
    6.6300  0.190080570E+00  -.201979000E-01
    6.6400  0.189634525E+00  -.200906821E-01
    6.6500  0.189189500E+00  -.199843108E-01
    6.6600  0.188745503E+00  -.198788129E-01
    6.6700  0.188302540E+00  -.197742140E-01
    6.6800  0.187860618E+00  -.196705386E-01
    6.6900  0.187419743E+00  -.195678101E-01
    6.7000  0.186979923E+00  -.194660507E-01
    6.7100  0.186541163E+00  -.193652815E-01
    6.7200  0.186103469E+00  -.192655226E-01
    6.7300  0.185666848E+00  -.191667928E-01
    6.7400  0.185231305E+00  -.190691097E-01
    6.7500  0.184796846E+00  -.189724903E-01
    6.7600  0.184363475E+00  -.188769484E-01
    6.7700  0.183931197E+00  -.187824998E-01
    6.7800  0.183500019E+00  -.186891569E-01
    6.7900  0.183069943E+00  -.185969315E-01
    6.8000  0.182640975E+00  -.185058342E-01
    6.8100  0.182213118E+00  -.184158747E-01
    6.8200  0.181786376E+00  -.183270612E-01
    6.8300  0.181360753E+00  -.182394008E-01
    6.8400  0.180936252E+00  -.181528998E-01
    6.8500  0.180512876E+00  -.180675628E-01
    6.8600  0.180090628E+00  -.179833938E-01
    6.8700  0.179669509E+00  -.179003954E-01
    6.8800  0.179249523E+00  -.178185692E-01
    6.8900  0.178830671E+00  -.177379156E-01
    6.9000  0.178412954E+00  -.176584341E-01
    6.9100  0.177996375E+00  -.175801230E-01
    6.9200  0.177580934E+00  -.175029797E-01
    6.9300  0.177166631E+00  -.174270005E-01
    6.9400  0.176753468E+00  -.173521805E-01
    6.9500  0.176341444E+00  -.172785143E-01
    6.9600  0.175930559E+00  -.172059950E-01
    6.9700  0.175520813E+00  -.171346151E-01
    6.9800  0.175112206E+00  -.170643662E-01
    6.9900  0.174704736E+00  -.169952387E-01
    7.0000  0.174298402E+00  -.169272224E-01
    7.0100  0.173893202E+00  -.168603062E-01
    7.0200  0.173489136E+00  -.167944781E-01
    7.0300  0.173086200E+00  -.167297254E-01
    7.0400  0.172684392E+00  -.166660346E-01
    7.0500  0.172283711E+00  -.166033914E-01
    7.0600  0.171884152E+00  -.165417807E-01
    7.0700  0.171485714E+00  -.164811870E-01
    7.0800  0.171088392E+00  -.164215939E-01
    7.0900  0.170692183E+00  -.163629844E-01
    7.1000  0.170297083E+00  -.163053410E-01
    7.1100  0.169903089E+00  -.162486455E-01
    7.1200  0.169510196E+00  -.161928792E-01
    7.1300  0.169118399E+00  -.161380230E-01
    7.1400  0.168727693E+00  -.160840570E-01
    7.1500  0.168338075E+00  -.160309612E-01
    7.1600  0.167949538E+00  -.159787149E-01
    7.1700  0.167562078E+00  -.159272973E-01
    7.1800  0.167175688E+00  -.158766869E-01
    7.1900  0.166790364E+00  -.158268621E-01
    7.2000  0.166406099E+00  -.157778008E-01
    7.2100  0.166022888E+00  -.157294809E-01
    7.2200  0.165640724E+00  -.156818797E-01
    7.2300  0.165259600E+00  -.156349747E-01
    7.2400  0.164879511E+00  -.155887427E-01
    7.2500  0.164500450E+00  -.155431608E-01
    7.2600  0.164122410E+00  -.154982058E-01
    7.2700  0.163745383E+00  -.154538543E-01
    7.2800  0.163369364E+00  -.154100830E-01
    7.2900  0.162994345E+00  -.153668684E-01
    7.3000  0.162620319E+00  -.153241871E-01
    7.3100  0.162247279E+00  -.152820157E-01
    7.3200  0.161875217E+00  -.152403307E-01
    7.3300  0.161504126E+00  -.151991089E-01
    7.3400  0.161133999E+00  -.151583269E-01
    7.3500  0.160764827E+00  -.151179617E-01
    7.3600  0.160396604E+00  -.150779902E-01
    7.3700  0.160029322E+00  -.150383897E-01
    7.3800  0.159662972E+00  -.149991375E-01
    7.3900  0.159297548E+00  -.149602112E-01
    7.4000  0.158933042E+00  -.149215885E-01
    7.4100  0.158569446E+00  -.148832477E-01
    7.4200  0.158206753E+00  -.148451669E-01
    7.4300  0.157844954E+00  -.148073249E-01
    7.4400  0.157484042E+00  -.147697006E-01
    7.4500  0.157124009E+00  -.147322733E-01
    7.4600  0.156764849E+00  -.146950226E-01
    7.4700  0.156406552E+00  -.146579287E-01
    7.4800  0.156049113E+00  -.146209719E-01
    7.4900  0.155692522E+00  -.145841330E-01
    7.5000  0.155336774E+00  -.145473933E-01
    7.5100  0.154981860E+00  -.145107345E-01
    7.5200  0.154627773E+00  -.144741387E-01
    7.5300  0.154274506E+00  -.144375886E-01
    7.5400  0.153922052E+00  -.144010672E-01
    7.5500  0.153570404E+00  -.143645581E-01
    7.5600  0.153219555E+00  -.143280455E-01
    7.5700  0.152869498E+00  -.142915138E-01
    7.5800  0.152520226E+00  -.142549483E-01
    7.5900  0.152171733E+00  -.142183346E-01
    7.6000  0.151824012E+00  -.141816588E-01
    7.6100  0.151477058E+00  -.141449077E-01
    7.6200  0.151130862E+00  -.141080687E-01
    7.6300  0.150785420E+00  -.140711294E-01
    7.6400  0.150440726E+00  -.140340785E-01
    7.6500  0.150096773E+00  -.139969047E-01
    7.6600  0.149753556E+00  -.139595978E-01
    7.6700  0.149411070E+00  -.139221478E-01
    7.6800  0.149069308E+00  -.138845453E-01
    7.6900  0.148728266E+00  -.138467818E-01
    7.7000  0.148387938E+00  -.138088490E-01
    7.7100  0.148048319E+00  -.137707394E-01
    7.7200  0.147709406E+00  -.137324460E-01
    7.7300  0.147371192E+00  -.136939623E-01
    7.7400  0.147033674E+00  -.136552826E-01
    7.7500  0.146696846E+00  -.136164015E-01
    7.7600  0.146360706E+00  -.135773144E-01
    7.7700  0.146025249E+00  -.135380171E-01
    7.7800  0.145690470E+00  -.134985059E-01
    7.7900  0.145356367E+00  -.134587779E-01
    7.8000  0.145022936E+00  -.134188306E-01
    7.8100  0.144690173E+00  -.133786620E-01
    7.8200  0.144358075E+00  -.133382707E-01
    7.8300  0.144026640E+00  -.132976558E-01
    7.8400  0.143695863E+00  -.132568168E-01
    7.8500  0.143365744E+00  -.132157545E-01
    7.8600  0.143036278E+00  -.131744678E-01
    7.8700  0.142707464E+00  -.131329596E-01
    7.8800  0.142379300E+00  -.130912308E-01
    7.8900  0.142051782E+00  -.130492834E-01
    7.9000  0.141724910E+00  -.130071200E-01
    7.9100  0.141398682E+00  -.129647436E-01
    7.9200  0.141073096E+00  -.129221574E-01
    7.9300  0.140748150E+00  -.128793654E-01
    7.9400  0.140423844E+00  -.128363717E-01
    7.9500  0.140100175E+00  -.127931809E-01
    7.9600  0.139777144E+00  -.127497980E-01
    7.9700  0.139454749E+00  -.127062283E-01
    7.9800  0.139132989E+00  -.126624777E-01
    7.9900  0.138811864E+00  -.126185521E-01
    8.0000  0.138491373E+00  -.125744579E-01
    8.0100  0.138171516E+00  -.125302019E-01
    8.0200  0.137852292E+00  -.124857909E-01
    8.0300  0.137533703E+00  -.124412323E-01
    8.0400  0.137215746E+00  -.123965337E-01
    8.0500  0.136898424E+00  -.123517028E-01
    8.0600  0.136581735E+00  -.123067477E-01
    8.0700  0.136265680E+00  -.122616766E-01
    8.0800  0.135950260E+00  -.122164981E-01
    8.0900  0.135635474E+00  -.121712208E-01
    8.1000  0.135321325E+00  -.121258536E-01
    8.1100  0.135007812E+00  -.120804055E-01
    8.1200  0.134694936E+00  -.120348857E-01
    8.1300  0.134382697E+00  -.119893035E-01
    8.1400  0.134071098E+00  -.119436682E-01
    8.1500  0.133760139E+00  -.118979896E-01
    8.1600  0.133449820E+00  -.118522771E-01
    8.1700  0.133140144E+00  -.118065406E-01
    8.1800  0.132831110E+00  -.117607897E-01
    8.1900  0.132522722E+00  -.117150344E-01
    8.2000  0.132214978E+00  -.116692844E-01
    8.2100  0.131907882E+00  -.116235497E-01
    8.2200  0.131601435E+00  -.115778401E-01
    8.2300  0.131295637E+00  -.115321655E-01
    8.2400  0.130990490E+00  -.114865358E-01
    8.2500  0.130685996E+00  -.114409608E-01
    8.2600  0.130382155E+00  -.113954503E-01
    8.2700  0.130078971E+00  -.113500140E-01
    8.2800  0.129776443E+00  -.113046616E-01
    8.2900  0.129474574E+00  -.112594027E-01
    8.3000  0.129173365E+00  -.112142467E-01
    8.3100  0.128872818E+00  -.111692030E-01
    8.3200  0.128572934E+00  -.111242810E-01
    8.3300  0.128273714E+00  -.110794897E-01
    8.3400  0.127975160E+00  -.110348381E-01
    8.3500  0.127677273E+00  -.109903351E-01
    8.3600  0.127380056E+00  -.109459895E-01
    8.3700  0.127083509E+00  -.109018096E-01
    8.3800  0.126787633E+00  -.108578040E-01
    8.3900  0.126492431E+00  -.108139807E-01
    8.4000  0.126197903E+00  -.107703478E-01
    8.4100  0.125904051E+00  -.107269130E-01
    8.4200  0.125610875E+00  -.106836840E-01
    8.4300  0.125318378E+00  -.106406681E-01
    8.4400  0.125026560E+00  -.105978724E-01
    8.4500  0.124735423E+00  -.105553039E-01
    8.4600  0.124444966E+00  -.105129693E-01
    8.4700  0.124155193E+00  -.104708749E-01
    8.4800  0.123866102E+00  -.104290271E-01
    8.4900  0.123577696E+00  -.103874318E-01
    8.5000  0.123289975E+00  -.103460946E-01
    8.5100  0.123002940E+00  -.103050211E-01
    8.5200  0.122716592E+00  -.102642164E-01
    8.5300  0.122430930E+00  -.102236854E-01
    8.5400  0.122145956E+00  -.101834329E-01
    8.5500  0.121861671E+00  -.101434631E-01
    8.5600  0.121578074E+00  -.101037803E-01
    8.5700  0.121295166E+00  -.100643883E-01
    8.5800  0.121012947E+00  -.100252907E-01
    8.5900  0.120731417E+00  -.998649070E-02
    8.6000  0.120450577E+00  -.994799143E-02
    8.6100  0.120170426E+00  -.990979560E-02
    8.6200  0.119890965E+00  -.987190571E-02
    8.6300  0.119612193E+00  -.983432395E-02
    8.6400  0.119334110E+00  -.979705228E-02
    8.6500  0.119056716E+00  -.976009234E-02
    8.6600  0.118780010E+00  -.972344553E-02
    8.6700  0.118503993E+00  -.968711297E-02
    8.6800  0.118228662E+00  -.965109552E-02
    8.6900  0.117954018E+00  -.961539377E-02
    8.7000  0.117680061E+00  -.958000805E-02
    8.7100  0.117406788E+00  -.954493844E-02
    8.7200  0.117134200E+00  -.951018475E-02
    8.7300  0.116862295E+00  -.947574657E-02
    8.7400  0.116591073E+00  -.944162319E-02
    8.7500  0.116320532E+00  -.940781372E-02
    8.7600  0.116050671E+00  -.937431698E-02
    8.7700  0.115781489E+00  -.934113159E-02
    8.7800  0.115512985E+00  -.930825593E-02
    8.7900  0.115245156E+00  -.927568814E-02
    8.8000  0.114978002E+00  -.924342617E-02
    8.8100  0.114711521E+00  -.921146774E-02
    8.8200  0.114445711E+00  -.917981036E-02
    8.8300  0.114180571E+00  -.914845136E-02
    8.8400  0.113916099E+00  -.911738785E-02
    8.8500  0.113652293E+00  -.908661677E-02
    8.8600  0.113389151E+00  -.905613486E-02
    8.8700  0.113126672E+00  -.902593871E-02
    8.8800  0.112864852E+00  -.899602470E-02
    8.8900  0.112603690E+00  -.896638910E-02
    8.9000  0.112343185E+00  -.893702797E-02
    8.9100  0.112083333E+00  -.890793726E-02
    8.9200  0.111824132E+00  -.887911277E-02
    8.9300  0.111565581E+00  -.885055015E-02
    8.9400  0.111307676E+00  -.882224494E-02
    8.9500  0.111050415E+00  -.879419255E-02
    8.9600  0.110793797E+00  -.876638828E-02
    8.9700  0.110537817E+00  -.873882733E-02
    8.9800  0.110282475E+00  -.871150479E-02
    8.9900  0.110027767E+00  -.868441567E-02
    9.0000  0.109773690E+00  -.865755489E-02
    9.0100  0.109520243E+00  -.863091729E-02
    9.0200  0.109267422E+00  -.860449765E-02
    9.0300  0.109015224E+00  -.857829069E-02
    9.0400  0.108763647E+00  -.855229106E-02
    9.0500  0.108512688E+00  -.852649338E-02
    9.0600  0.108262345E+00  -.850089221E-02
    9.0700  0.108012614E+00  -.847548211E-02
    9.0800  0.107763493E+00  -.845025758E-02
    9.0900  0.107514978E+00  -.842521311E-02
    9.1000  0.107267068E+00  -.840034320E-02
    9.1100  0.107019758E+00  -.837564232E-02
    9.1200  0.106773047E+00  -.835110494E-02
    9.1300  0.106526931E+00  -.832672556E-02
    9.1400  0.106281408E+00  -.830249868E-02
    9.1500  0.106036474E+00  -.827841881E-02
    9.1600  0.105792127E+00  -.825448052E-02
    9.1700  0.105548363E+00  -.823067837E-02
    9.1800  0.105305181E+00  -.820700700E-02
    9.1900  0.105062577E+00  -.818346107E-02
    9.2000  0.104820548E+00  -.816003530E-02
    9.2100  0.104579091E+00  -.813672446E-02
    9.2200  0.104338204E+00  -.811352339E-02
    9.2300  0.104097883E+00  -.809042700E-02
    9.2400  0.103858126E+00  -.806743033E-02
    9.2500  0.103618931E+00  -.804452809E-02
    9.2600  0.103380293E+00  -.802171588E-02
    9.2700  0.103142212E+00  -.799898870E-02
    9.2800  0.102904683E+00  -.797634186E-02
    9.2900  0.102667704E+00  -.795377078E-02
    9.3000  0.102431273E+00  -.793127095E-02
    9.3100  0.102195387E+00  -.790883797E-02
    9.3200  0.101960043E+00  -.788646757E-02
    9.3300  0.101725238E+00  -.786415555E-02
    9.3400  0.101490971E+00  -.784189784E-02
    9.3500  0.101257239E+00  -.781969048E-02
    9.3600  0.101024038E+00  -.779752965E-02
    9.3700  0.100791367E+00  -.777541162E-02
    9.3800  0.100559224E+00  -.775333280E-02
    9.3900  0.100327605E+00  -.773128972E-02
    9.4000  0.100096509E+00  -.770927904E-02
    9.4100  0.998659335E-01  -.768729754E-02
    9.4200  0.996358759E-01  -.766534215E-02
    9.4300  0.994063342E-01  -.764340991E-02
    9.4400  0.991773062E-01  -.762149801E-02
    9.4500  0.989487898E-01  -.759960377E-02
    9.4600  0.987207829E-01  -.757772463E-02
    9.4700  0.984932835E-01  -.755585820E-02
    9.4800  0.982662897E-01  -.753400218E-02
    9.4900  0.980397995E-01  -.751215445E-02
    9.5000  0.978138109E-01  -.749031300E-02
    9.5100  0.975883222E-01  -.746847597E-02
    9.5200  0.973633316E-01  -.744664163E-02
    9.5300  0.971388373E-01  -.742480839E-02
    9.5400  0.969148375E-01  -.740297478E-02
    9.5500  0.966913307E-01  -.738113950E-02
    9.5600  0.964683152E-01  -.735930134E-02
    9.5700  0.962457895E-01  -.733745925E-02
    9.5800  0.960237519E-01  -.731561231E-02
    9.5900  0.958022012E-01  -.729375972E-02
    9.6000  0.955811357E-01  -.727190082E-02
    9.6100  0.953605542E-01  -.725003507E-02
    9.6200  0.951404552E-01  -.722816205E-02
    9.6300  0.949208376E-01  -.720628147E-02
    9.6400  0.947016999E-01  -.718439317E-02
    9.6500  0.944830411E-01  -.716249708E-02
    9.6600  0.942648600E-01  -.714059328E-02
    9.6700  0.940471553E-01  -.711868194E-02
    9.6800  0.938299261E-01  -.709676335E-02
    9.6900  0.936131713E-01  -.707483792E-02
    9.7000  0.933968899E-01  -.705290615E-02
    9.7100  0.931810809E-01  -.703096865E-02
    9.7200  0.929657433E-01  -.700902613E-02
    9.7300  0.927508764E-01  -.698707939E-02
    9.7400  0.925364791E-01  -.696512933E-02
    9.7500  0.923225508E-01  -.694317696E-02
    9.7600  0.921090906E-01  -.692122334E-02
    9.7700  0.918960978E-01  -.689926964E-02
    9.7800  0.916835716E-01  -.687731711E-02
    9.7900  0.914715113E-01  -.685536706E-02
    9.8000  0.912599163E-01  -.683342091E-02
    9.8100  0.910487860E-01  -.681148012E-02
    9.8200  0.908381198E-01  -.678954621E-02
    9.8300  0.906279170E-01  -.676762081E-02
    9.8400  0.904181771E-01  -.674570555E-02
    9.8500  0.902088997E-01  -.672380217E-02
    9.8600  0.900000841E-01  -.670191242E-02
    9.8700  0.897917299E-01  -.668003814E-02
    9.8800  0.895838367E-01  -.665818118E-02
    9.8900  0.893764040E-01  -.663634345E-02
    9.9000  0.891694314E-01  -.661452690E-02
    9.9100  0.889629184E-01  -.659273351E-02
    9.9200  0.887568647E-01  -.657096529E-02
    9.9300  0.885512700E-01  -.654922427E-02
    9.9400  0.883461337E-01  -.652751254E-02
    9.9500  0.881414557E-01  -.650583215E-02
    9.9600  0.879372355E-01  -.648418523E-02
    9.9700  0.877334729E-01  -.646257388E-02
    9.9800  0.875301675E-01  -.644100024E-02
    9.9900  0.873273189E-01  -.641946642E-02
   10.0000  0.871249270E-01  -.639797458E-02
   10.0100  0.869233713E-01  -.637778247E-02
   10.0200  0.867222819E-01  -.635766278E-02
   10.0300  0.865216578E-01  -.633761517E-02
   10.0400  0.863214977E-01  -.631763937E-02
   10.0500  0.861218007E-01  -.629773506E-02
   10.0600  0.859225657E-01  -.627790194E-02
   10.0700  0.857237916E-01  -.625813972E-02
   10.0800  0.855254773E-01  -.623844810E-02
   10.0900  0.853276218E-01  -.621882678E-02
   10.1000  0.851302241E-01  -.619927547E-02
   10.1100  0.849332830E-01  -.617979388E-02
   10.1200  0.847367975E-01  -.616038171E-02
   10.1300  0.845407665E-01  -.614103868E-02
   10.1400  0.843451891E-01  -.612176451E-02
   10.1500  0.841500641E-01  -.610255889E-02
   10.1600  0.839553905E-01  -.608342155E-02
   10.1700  0.837611673E-01  -.606435220E-02
   10.1800  0.835673934E-01  -.604535057E-02
   10.1900  0.833740678E-01  -.602641636E-02
   10.2000  0.831811894E-01  -.600754931E-02
   10.2100  0.829887572E-01  -.598874912E-02
   10.2200  0.827967702E-01  -.597001553E-02
   10.2300  0.826052273E-01  -.595134826E-02
   10.2400  0.824141276E-01  -.593274704E-02
   10.2500  0.822234699E-01  -.591421159E-02
   10.2600  0.820332533E-01  -.589574164E-02
   10.2700  0.818434768E-01  -.587733692E-02
   10.2800  0.816541393E-01  -.585899716E-02
   10.2900  0.814652398E-01  -.584072210E-02
   10.3000  0.812767773E-01  -.582251146E-02
   10.3100  0.810887508E-01  -.580436499E-02
   10.3200  0.809011593E-01  -.578628242E-02
   10.3300  0.807140018E-01  -.576826348E-02
   10.3400  0.805272772E-01  -.575030792E-02
   10.3500  0.803409846E-01  -.573241548E-02
   10.3600  0.801551230E-01  -.571458590E-02
   10.3700  0.799696913E-01  -.569681891E-02
   10.3800  0.797846887E-01  -.567911427E-02
   10.3900  0.796001140E-01  -.566147173E-02
   10.4000  0.794159663E-01  -.564389101E-02
   10.4100  0.792322446E-01  -.562637188E-02
   10.4200  0.790489480E-01  -.560891409E-02
   10.4300  0.788660753E-01  -.559151738E-02
   10.4400  0.786836258E-01  -.557418150E-02
   10.4500  0.785015983E-01  -.555690621E-02
   10.4600  0.783199919E-01  -.553969126E-02
   10.4700  0.781388057E-01  -.552253640E-02
   10.4800  0.779580386E-01  -.550544140E-02
   10.4900  0.777776897E-01  -.548840600E-02
   10.5000  0.775977580E-01  -.547142997E-02
   10.5100  0.774182426E-01  -.545451307E-02
   10.5200  0.772391425E-01  -.543765506E-02
   10.5300  0.770604567E-01  -.542085570E-02
   10.5400  0.768821843E-01  -.540411475E-02
   10.5500  0.767043243E-01  -.538743197E-02
   10.5600  0.765268758E-01  -.537080714E-02
   10.5700  0.763498377E-01  -.535424001E-02
   10.5800  0.761732093E-01  -.533773036E-02
   10.5900  0.759969894E-01  -.532127796E-02
   10.6000  0.758211772E-01  -.530488257E-02
   10.6100  0.756457718E-01  -.528854396E-02
   10.6200  0.754707721E-01  -.527226191E-02
   10.6300  0.752961773E-01  -.525603620E-02
   10.6400  0.751219863E-01  -.523986658E-02
   10.6500  0.749481984E-01  -.522375284E-02
   10.6600  0.747748125E-01  -.520769476E-02
   10.6700  0.746018277E-01  -.519169211E-02
   10.6800  0.744292431E-01  -.517574468E-02
   10.6900  0.742570578E-01  -.515985223E-02
   10.7000  0.740852708E-01  -.514401455E-02
   10.7100  0.739138812E-01  -.512823143E-02
   10.7200  0.737428881E-01  -.511250263E-02
   10.7300  0.735722905E-01  -.509682796E-02
   10.7400  0.734020877E-01  -.508120719E-02
   10.7500  0.732322786E-01  -.506564011E-02
   10.7600  0.730628623E-01  -.505012650E-02
   10.7700  0.728938380E-01  -.503466615E-02
   10.7800  0.727252046E-01  -.501925885E-02
   10.7900  0.725569614E-01  -.500390440E-02
   10.8000  0.723891074E-01  -.498860257E-02
   10.8100  0.722216418E-01  -.497335317E-02
   10.8200  0.720545635E-01  -.495815597E-02
   10.8300  0.718878718E-01  -.494301079E-02
   10.8400  0.717215657E-01  -.492791741E-02
   10.8500  0.715556443E-01  -.491287563E-02
   10.8600  0.713901068E-01  -.489788524E-02
   10.8700  0.712249522E-01  -.488294604E-02
   10.8800  0.710601797E-01  -.486805783E-02
   10.8900  0.708957884E-01  -.485322041E-02
   10.9000  0.707317773E-01  -.483843358E-02
   10.9100  0.705681457E-01  -.482369713E-02
   10.9200  0.704048927E-01  -.480901088E-02
   10.9300  0.702420173E-01  -.479437462E-02
   10.9400  0.700795188E-01  -.477978816E-02
   10.9500  0.699173961E-01  -.476525130E-02
   10.9600  0.697556485E-01  -.475076385E-02
   10.9700  0.695942751E-01  -.473632561E-02
   10.9800  0.694332750E-01  -.472193640E-02
   10.9900  0.692726474E-01  -.470759601E-02
   11.0000  0.691123914E-01  -.469330427E-02
   11.0100  0.689525061E-01  -.467906097E-02
   11.0200  0.687929907E-01  -.466486593E-02
   11.0300  0.686338443E-01  -.465071896E-02
   11.0400  0.684750661E-01  -.463661988E-02
   11.0500  0.683166552E-01  -.462256850E-02
   11.0600  0.681586108E-01  -.460856462E-02
   11.0700  0.680009320E-01  -.459460807E-02
   11.0800  0.678436180E-01  -.458069867E-02
   11.0900  0.676866679E-01  -.456683623E-02
   11.1000  0.675300809E-01  -.455302056E-02
   11.1100  0.673738561E-01  -.453925149E-02
   11.1200  0.672179928E-01  -.452552883E-02
   11.1300  0.670624900E-01  -.451185241E-02
   11.1400  0.669073470E-01  -.449822204E-02
   11.1500  0.667525629E-01  -.448463755E-02
   11.1600  0.665981368E-01  -.447109877E-02
   11.1700  0.664440680E-01  -.445760550E-02
   11.1800  0.662903557E-01  -.444415759E-02
   11.1900  0.661369989E-01  -.443075485E-02
   11.2000  0.659839969E-01  -.441739710E-02
   11.2100  0.658313489E-01  -.440408418E-02
   11.2200  0.656790540E-01  -.439081592E-02
   11.2300  0.655271114E-01  -.437759213E-02
   11.2400  0.653755204E-01  -.436441266E-02
   11.2500  0.652242800E-01  -.435127732E-02
   11.2600  0.650733895E-01  -.433818596E-02
   11.2700  0.649228481E-01  -.432513839E-02
   11.2800  0.647726549E-01  -.431213446E-02
   11.2900  0.646228092E-01  -.429917399E-02
   11.3000  0.644733102E-01  -.428625683E-02
   11.3100  0.643241570E-01  -.427338279E-02
   11.3200  0.641753489E-01  -.426055173E-02
   11.3300  0.640268850E-01  -.424776347E-02
   11.3400  0.638787646E-01  -.423501784E-02
   11.3500  0.637309868E-01  -.422231470E-02
   11.3600  0.635835509E-01  -.420965387E-02
   11.3700  0.634364561E-01  -.419703520E-02
   11.3800  0.632897016E-01  -.418445852E-02
   11.3900  0.631432866E-01  -.417192367E-02
   11.4000  0.629972103E-01  -.415943050E-02
   11.4100  0.628514719E-01  -.414697884E-02
   11.4200  0.627060707E-01  -.413456854E-02
   11.4300  0.625610058E-01  -.412219944E-02
   11.4400  0.624162766E-01  -.410987138E-02
   11.4500  0.622718822E-01  -.409758422E-02
   11.4600  0.621278218E-01  -.408533779E-02
   11.4700  0.619840947E-01  -.407313193E-02
   11.4800  0.618407000E-01  -.406096650E-02
   11.4900  0.616976372E-01  -.404884135E-02
   11.5000  0.615549052E-01  -.403675631E-02
   11.5100  0.614125035E-01  -.402471125E-02
   11.5200  0.612704312E-01  -.401270600E-02
   11.5300  0.611286876E-01  -.400074041E-02
   11.5400  0.609872719E-01  -.398881435E-02
   11.5500  0.608461833E-01  -.397692765E-02
   11.5600  0.607054212E-01  -.396508018E-02
   11.5700  0.605649847E-01  -.395327177E-02
   11.5800  0.604248730E-01  -.394150230E-02
   11.5900  0.602850855E-01  -.392977160E-02
   11.6000  0.601456214E-01  -.391807953E-02
   11.6100  0.600064800E-01  -.390642596E-02
   11.6200  0.598676604E-01  -.389481072E-02
   11.6300  0.597291619E-01  -.388323369E-02
   11.6400  0.595909839E-01  -.387169471E-02
   11.6500  0.594531255E-01  -.386019365E-02
   11.6600  0.593155861E-01  -.384873036E-02
   11.6700  0.591783648E-01  -.383730470E-02
   11.6800  0.590414610E-01  -.382591654E-02
