# 0 0
# 0 0
# 0 0
#! 0 0
0 41.1096 0.00087178
10 39.2428 0.0476445
20 34.3511 0.168523
30 28.3549 0.313688
40 22.7376 0.446094
50 18.0278 0.551362
60 14.3178 0.62849
70 11.4455 0.680441
80 9.20869 0.712741
90 7.48331 0.730068
100 6.14003 0.736206
110 5.06952 0.733485
120 4.23084 0.724569
130 3.53553 0.711337
140 2.98496 0.694262
150 2.52784 0.674537
160 2.14942 0.653452
170 1.83576 0.630872
180 1.56844 0.608276
190 1.34536 0.584808
200 1.15758 0.562139
210 0.993982 0.538516
220 0.85557 0.51672
230 0.736206 0.493964
240 0.633246 0.472229
250 0.543139 0.451664
260 0.465833 0.431277
270 0.398748 0.412311
280 0.340588 0.3937
290 0.288617 0.3755
300 0.243311 0.357771
310 0.203715 0.342053
320 0.169706 0.325576
330 0.139284 0.310483
340 0.112694 0.295973
350 0.0892749 0.282135
360 0.068775 0.268701
370 0.0507937 0.25593
380 0.0352136 0.243721
390 0.0209762 0.232164
400 0.00931128 0.221133
410 0.0014 0.210476
420 -0.0102956 0.20025
430 -0.0182483 0.190526
440 -0.0250599 0.181384
450 -0.0308221 0.172627
460 -0.0360555 0.164012
470 -0.0401248 0.155885
480 -0.0437035 0.148324
490 -0.0466905 0.141067
500 -0.0489898 0.133791
510 -0.050892 0.127279
520 -0.0526308 0.12083
530 -0.0539444 0.114891
540 -0.0544059 0.109087
550 -0.0552268 0.103441
560 -0.0554076 0.0984378
570 -0.0551362 0.093488
580 -0.0549545 0.088713
590 -0.0549545 0.0842021
600 -0.054037 0.0798123
610 -0.0532917 0.0756968
620 -0.0526308 0.0717635
630 -0.0518652 0.0680441
640 -0.0509902 0.0644981
650 -0.05 0.0610737
660 -0.0489898 0.0577927
670 -0.0474342 0.0546809
680 -0.0463681 0.0517687
690 -0.0451664 0.0488876
700 -0.0437035 0.0462601
710 -0.0426615 0.0437035
720 -0.0415933 0.0413521
730 -0.0398748 0.0389872
740 -0.0387298 0.0367423
750 -0.0372827 0.034641
760 -0.0357771 0.0327109
770 -0.0347851 0.0307734
780 -0.0334664 0.0289482
790 -0.0317805 0.0271477
800 -0.0310161 0.0256125
810 -0.0300333 0.0240416
820 -0.0286705 0.022561
830 -0.0274044 0.021095
840 -0.026533 0.0197484
850 -0.025 0.0184932
860 -0.0238956 0.0172337
870 -0.0227376 0.016
880 -0.0219545 0.0149666
890 -0.0205913 0.0138924
900 -0.0194679 0.0128452
910 -0.0188149 0.012
920 -0.0178045 0.0110905
930 -0.0172916 0.0102956
940 -0.0156205 0.00934345
950 -0.0147648 0.00857321
960 -0.0143875 0.00787401
970 -0.0136382 0.00724569
980 -0.0124499 0.00654217
990 -0.0119164 0.00595819
1000 -0.0114018 0.0054037
