  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.1157E-02  0.1236E-04 -0.1191E-04  0.1122E-03 -0.2472E-06 -0.3911E-03  0.0000E+00  0.7695E-03 -0.1489E-02 -0.9590E-03
  0.5089E-04  0.2613E-03  0.1622E-01 -0.3263E-02 -0.3198E-04 -0.4985E-05  0.1837E-01 -0.3473E-05 -0.6550E-05  0.7138E-04
 -0.4308E-04  0.4957E-04 -0.2122E-05  0.1486E-04  0.6375E-02  0.3067E-02 -0.1318E-03  0.8782E-06 -0.6655E-01 -0.4169E-04
  0.8228E-05 -0.1124E-01 -0.5456E-05 -0.1017E-03  0.2192E-04 -0.3474E-02  0.8542E-04 -0.7251E-04  0.1029E-04 -0.1378E-05
  0.1217E-05  0.2056E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.1159E-01  0.2729E-04  0.1103E-04  0.1467E-02 -0.2966E-06 -0.1458E-02  0.0000E+00 -0.1489E-02  0.2502E-01  0.3048E-01
 -0.1280E-02  0.6050E-03 -0.2879E+00 -0.1901E-01  0.5382E-03  0.3660E-04 -0.6650E-01 -0.3027E-04  0.2474E-03  0.2660E-03
 -0.3650E-04  0.6090E-04  0.1048E-04 -0.9203E-04 -0.1510E+00 -0.2859E-01 -0.6253E-02 -0.1533E-04  0.9010E+00  0.1473E-03
  0.5434E-03 -0.2002E-01 -0.2937E-04 -0.1987E-03  0.5154E-04  0.3176E-01 -0.1414E-03 -0.7006E-03  0.1483E-03 -0.3565E-05
 -0.7209E-05  0.1818E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.7624E-02  0.6788E-04  0.5516E-05  0.1267E-02 -0.5326E-06 -0.3215E-03  0.0000E+00 -0.9590E-03  0.3048E-01  0.4361E-01
 -0.2230E-02  0.1169E-02 -0.3437E+00 -0.2509E-01  0.7539E-03  0.2514E-04 -0.6313E-01 -0.8647E-04 -0.1519E-03  0.2699E-03
 -0.4054E-04  0.8373E-04  0.1093E-04 -0.9645E-04 -0.1506E+00 -0.2937E-01 -0.5999E-02  0.5907E-06  0.1327E+01  0.1557E-03
  0.1876E-02 -0.3791E-01 -0.4202E-04 -0.3750E-03  0.9351E-04  0.3114E-01 -0.4475E-04 -0.9137E-03  0.1893E-03 -0.6314E-05
 -0.6328E-05  0.4895E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.4675E-03 -0.2841E-05 -0.6878E-06  0.3196E-04  0.1854E-07 -0.1311E-03  0.0000E+00  0.5089E-04 -0.1280E-02 -0.2230E-02
  0.1498E-03 -0.4741E-04  0.1341E-01  0.7393E-03 -0.5252E-04 -0.1081E-06 -0.3655E-04  0.4299E-05  0.5534E-04 -0.4209E-05
 -0.2883E-05  0.7508E-06 -0.6645E-06 -0.5260E-06 -0.7659E-04  0.4899E-03 -0.8730E-04 -0.1336E-05 -0.7194E-01 -0.9131E-05
 -0.1812E-03  0.1124E-02  0.1424E-05  0.1306E-04 -0.3467E-05 -0.8674E-03  0.9757E-06  0.3014E-04 -0.6379E-05  0.2356E-06
  0.1488E-06 -0.1644E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.1357E-02  0.3872E-05 -0.1523E-05  0.1375E-03 -0.4853E-07 -0.2939E-03  0.0000E+00  0.2613E-03  0.6050E-03  0.1169E-02
 -0.4741E-04  0.2597E-02 -0.2233E+00 -0.3807E-02 -0.4402E-04 -0.2793E-04  0.1141E+00  0.1669E-05 -0.9931E-04  0.7742E-05
 -0.4388E-04  0.5510E-04 -0.5493E-05  0.2609E-04  0.5426E-01  0.1004E-01  0.2631E-02  0.4504E-05 -0.6539E-01 -0.9960E-05
  0.8433E-04 -0.1768E-01 -0.5672E-05 -0.1906E-03  0.4537E-04 -0.1561E-01  0.2166E-03 -0.4802E-04  0.6886E-05 -0.2942E-05
  0.4095E-05  0.3420E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1349E+00 -0.2546E-03 -0.4835E-04 -0.1601E-01  0.2702E-04  0.2031E-01  0.0000E+00  0.1622E-01 -0.2879E+00 -0.3437E+00
  0.1341E-01 -0.2233E+00  0.8708E+02  0.9327E+01  0.1685E+00  0.3458E-02 -0.1646E+02  0.9941E-02 -0.5752E-01  0.2787E-01
 -0.2994E-02  0.4606E-02  0.1250E-02  0.5275E-03 -0.4987E+01 -0.1447E+01 -0.1454E+00 -0.2160E-02  0.4408E+02  0.2726E-02
 -0.1861E-01 -0.1532E+01 -0.2452E-02 -0.1368E-01  0.2977E-02  0.2861E+01 -0.1489E-01 -0.5486E-01  0.1117E-01 -0.1987E-03
 -0.7736E-03  0.9871E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1206E+00 -0.6121E-03  0.1742E-03 -0.1384E-01  0.7427E-04  0.2148E-01  0.0000E+00 -0.3263E-02 -0.1901E-01 -0.2509E-01
  0.7393E-03 -0.3807E-02  0.9327E+01  0.6526E+02  0.2355E-02 -0.1287E-01  0.7414E+02  0.2851E-02 -0.2744E-02 -0.6713E-02
 -0.9206E-02  0.9189E-02 -0.5770E-02  0.2399E-01  0.3275E+02  0.8702E+01  0.9961E+00  0.7659E-03 -0.1711E+02  0.6608E-02
 -0.9401E-02  0.3207E+00  0.3992E-03  0.2936E-02 -0.7057E-03 -0.6961E+00  0.3046E-02  0.1495E-01 -0.3675E-02  0.4902E-04
  0.2459E-03 -0.2150E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.7931E-04  0.2133E-05 -0.1395E-06  0.2147E-04 -0.2441E-06  0.3895E-05  0.0000E+00 -0.3198E-04  0.5382E-03  0.7539E-03
 -0.5252E-04 -0.4402E-04  0.1685E+00  0.2355E-02  0.2722E-02  0.2485E-04  0.2497E+00 -0.1191E-03  0.1933E-03  0.8133E-03
 -0.1575E-03  0.1960E-03 -0.7501E-06  0.4047E-04  0.4788E-01  0.5796E-02  0.2868E-02  0.6469E-05 -0.2628E-01 -0.6380E-04
  0.6967E-04  0.6831E-02  0.5551E-05  0.3022E-04 -0.7736E-05 -0.5544E-02  0.1335E-04  0.7099E-04 -0.1063E-04  0.5010E-06
 -0.1268E-05 -0.1932E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.2081E-04  0.5021E-06 -0.1249E-06  0.2593E-05  0.2420E-07 -0.1971E-05  0.0000E+00 -0.4985E-05  0.3660E-04  0.2514E-04
 -0.1081E-06 -0.2793E-04  0.3458E-02 -0.1287E-01  0.2485E-04  0.9144E-04 -0.5191E+00 -0.1323E-04  0.3004E-04  0.1397E-04
  0.4755E-05 -0.4458E-05  0.7833E-05  0.9551E-04 -0.3702E-01 -0.1327E-01  0.3081E-03  0.8616E-05 -0.2006E+00 -0.3197E-05
 -0.3364E-05 -0.9038E-03 -0.1555E-05 -0.6403E-05  0.1497E-05  0.3996E-02 -0.2338E-04 -0.7230E-04  0.2090E-04 -0.1340E-06
 -0.2146E-05 -0.1552E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1925E-02 -0.2943E-02  0.4873E-03 -0.4888E-02 -0.1900E-03 -0.1997E-01  0.0000E+00  0.1837E-01 -0.6650E-01 -0.6313E-01
 -0.3655E-04  0.1141E+00 -0.1646E+02  0.7414E+02  0.2497E+00 -0.5191E+00  0.3070E+04 -0.1137E+00  0.3117E+00  0.3452E-01
 -0.4492E-01  0.5035E-01 -0.4594E-01 -0.5530E+00  0.2263E+03  0.7888E+02 -0.1269E+01 -0.4296E-01  0.9585E+03  0.2296E-02
 -0.5540E-01  0.6914E+01  0.1120E-01  0.5665E-01 -0.1463E-01 -0.2411E+02  0.1354E+00  0.4583E+00 -0.1302E+00  0.1189E-02
  0.1233E-01 -0.3338E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.7630E-03 -0.1739E-06 -0.9245E-07  0.7036E-04  0.3699E-06 -0.1478E-03  0.0000E+00 -0.3473E-05 -0.3027E-04 -0.8647E-04
  0.4299E-05  0.1669E-05  0.9941E-02  0.2851E-02 -0.1191E-03 -0.1323E-04 -0.1137E+00  0.4050E-02 -0.5603E-02 -0.4811E-04
  0.1752E-04 -0.1579E-04  0.4909E-05  0.7030E-05  0.4781E-01 -0.7488E-03  0.4306E-02 -0.9760E-05  0.1991E+00 -0.2186E-04
  0.1488E-04  0.7341E-03  0.2090E-05  0.1410E-04 -0.5296E-05 -0.2576E-02  0.1571E-04  0.6632E-04 -0.1905E-04  0.4257E-06
  0.1327E-05 -0.1106E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2870E-03  0.5984E-06 -0.3585E-06 -0.9746E-05 -0.5288E-06  0.7233E-04  0.0000E+00 -0.6550E-05  0.2474E-03 -0.1519E-03
  0.5534E-04 -0.9931E-04 -0.5752E-01 -0.2744E-02  0.1933E-03  0.3004E-04  0.3117E+00 -0.5603E-02  0.8741E-02  0.2325E-04
  0.8869E-05 -0.2314E-05 -0.7816E-05 -0.3765E-04 -0.7437E-01  0.6484E-03 -0.6552E-02  0.6461E-05 -0.3628E+00  0.1243E-05
 -0.4861E-03 -0.5368E-03 -0.1259E-06  0.1348E-04 -0.4624E-05  0.5005E-02 -0.3328E-04 -0.5000E-04  0.1610E-04  0.2410E-06
 -0.2959E-05 -0.1128E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.6129E-03  0.1123E-05 -0.1226E-05  0.6257E-04 -0.8867E-07 -0.1375E-03  0.0000E+00  0.7138E-04  0.2660E-03  0.2699E-03
 -0.4209E-05  0.7742E-05  0.2787E-01 -0.6713E-02  0.8133E-03  0.1397E-04  0.3452E-01 -0.4811E-04  0.2325E-04  0.1616E-02
 -0.5064E-03  0.5612E-03  0.8989E-05  0.2042E-04  0.4306E-02 -0.2971E-02  0.1628E-03 -0.2244E-05  0.7366E-01 -0.1573E-04
  0.9901E-05 -0.9324E-02 -0.1994E-05 -0.1688E-04 -0.1400E-04  0.7776E-02 -0.3313E-05 -0.8741E-04  0.4645E-05  0.1334E-05
 -0.4262E-05 -0.3249E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2579E-03 -0.3686E-06  0.4941E-06 -0.2587E-04 -0.1596E-07  0.5819E-04  0.0000E+00 -0.4308E-04 -0.3650E-04 -0.4054E-04
 -0.2883E-05 -0.4388E-04 -0.2994E-02 -0.9206E-02 -0.1575E-03  0.4755E-05 -0.4492E-01  0.1752E-04  0.8869E-05 -0.5064E-03
  0.2496E-03 -0.2803E-03  0.1712E-04  0.5022E-04  0.3076E-02 -0.3636E-02 -0.9646E-03 -0.5202E-06  0.9986E-02  0.9855E-06
 -0.4991E-06  0.2237E-02  0.1802E-05  0.2236E-04 -0.4602E-06  0.1355E-03 -0.1228E-04  0.2649E-04  0.2197E-05 -0.1389E-06
  0.3344E-06 -0.4024E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.2794E-03  0.4930E-06 -0.5590E-06  0.2821E-04  0.8063E-08 -0.6318E-04  0.0000E+00  0.4957E-04  0.6090E-04  0.8373E-04
  0.7508E-06  0.5510E-04  0.4606E-02  0.9189E-02  0.1960E-03 -0.4458E-05  0.5035E-01 -0.1579E-04 -0.2314E-05  0.5612E-03
 -0.2803E-03  0.3211E-03 -0.1712E-04 -0.4877E-04 -0.2482E-02  0.3728E-02  0.9934E-03  0.3358E-06 -0.4716E-02 -0.1500E-05
  0.6065E-06 -0.2270E-02 -0.2513E-05 -0.3004E-04  0.3759E-05 -0.3754E-03  0.1364E-04 -0.3898E-04  0.2146E-05 -0.1115E-06
 -0.2625E-06  0.6919E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1561E-04 -0.1432E-07  0.9126E-08 -0.1677E-05 -0.2164E-07  0.2879E-05  0.0000E+00 -0.2122E-05  0.1048E-04  0.1093E-04
 -0.6645E-06 -0.5493E-05  0.1250E-02 -0.5770E-02 -0.7501E-06  0.7833E-05 -0.4594E-01  0.4909E-05 -0.7816E-05  0.8989E-05
  0.1712E-04 -0.1712E-04  0.9395E-05  0.3089E-04 -0.3387E-02 -0.3348E-02 -0.5132E-03 -0.9082E-06  0.2102E-01  0.1184E-07
  0.2060E-05 -0.2562E-03 -0.4187E-06 -0.1930E-05  0.4620E-06  0.9699E-03 -0.5644E-05 -0.1837E-04  0.5365E-05 -0.3972E-07
 -0.5569E-06 -0.1329E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
