  1   2  5.7660  22.000  0.6500  8.225e+00  1.841e-02  2.465e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.6833  7.144e+00  1.791e-02  2.316e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.7167  5.734e+00  1.657e-02  1.920e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.7500  4.686e+00  1.636e-02  1.549e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.7833  3.908e+00  7.737e-03  1.240e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.8167  3.428e+00  6.959e-03  1.153e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.8500  2.761e+00  6.360e-03  1.060e-04 Fomin:2010ei 
  1   2  5.7660  22.000  0.8833  2.090e+00  5.258e-03  8.039e-05 Fomin:2010ei 
  1   2  5.7660  22.000  0.9167  1.889e+00  5.007e-03  5.305e-05 Fomin:2010ei 
  1   2  5.7660  22.000  0.9500  2.177e+00  5.511e-03  6.119e-05 Fomin:2010ei 
  1   2  5.7660  22.000  0.9833  2.681e+00  6.476e-03  7.206e-05 Fomin:2010ei 
  1   2  5.7660  22.000  1.0167  2.397e+00  6.385e-03  1.135e-04 Fomin:2010ei 
  1   2  5.7660  22.000  1.0500  1.554e+00  5.321e-03  1.013e-04 Fomin:2010ei 
  1   2  5.7660  22.000  1.0833  8.801e-01  4.161e-03  6.082e-05 Fomin:2010ei 
  1   2  5.7660  22.000  1.1167  4.994e-01  3.288e-03  3.438e-05 Fomin:2010ei 
  1   2  5.7660  22.000  1.1500  3.049e-01  2.693e-03  2.042e-05 Fomin:2010ei 
  1   2  5.7660  22.000  1.1833  1.939e-01  2.246e-03  1.271e-05 Fomin:2010ei 
  1   2  5.7660  22.000  1.2167  1.242e-01  1.912e-03  7.891e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.2500  8.266e-02  6.929e-04  5.067e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.2833  5.726e-02  5.740e-04  3.366e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.3167  4.163e-02  4.833e-04  2.333e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.3500  3.074e-02  4.167e-04  1.670e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.3833  2.229e-02  3.613e-04  1.186e-06 Fomin:2010ei 
  1   2  5.7660  22.000  1.4167  1.672e-02  3.292e-04  8.848e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.4500  1.337e-02  2.937e-04  7.144e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.4833  1.010e-02  2.698e-04  5.495e-07 Fomin:2010ei 
