0.0100004829	0.0000E+00
0.010273404	0.0000E+00
0.0105463251	0.0000E+00
0.0110919828	0.0000E+00
0.0121846353	0.0000E+00
0.014368511	0.0000E+00
0.0187350177	0.0000E+00
0.0274693681	0.0000E+00
0.0464093993	0.0000E+00
0.0466850865	0.0000E+00
0.0469616957	0.0000E+00
0.047513946	0.0000E+00
0.0486198296	0.0000E+00
0.0508302137	0.0000E+00
0.055251028	0.0000E+00
0.0555276372	0.0000E+00
0.0558033244	0.0000E+00
0.0563556207	0.0000E+00
0.0574614582	0.0000E+00
0.0596718884	0.0000E+00
0.0599484976	0.0000E+00
0.0602241848	0.0000E+00
0.060777772	0.0000E+00
0.0610534592	0.0000E+00
0.0613300684	0.0000E+00
0.0616052945	0.0000E+00
0.0618819037	0.0000E+00
0.0621585129	0.0000E+00
0.0624342001	0.0000E+00
0.0627108093	0.0000E+00
0.0629874185	0.0000E+00
0.0632626447	0.0000E+00
0.0635392539	0.0000E+00
0.063814941	0.0000E+00
0.0640915502	0.0000E+00
0.0643630883	0.0000E+00
0.0646332432	0.0000E+00
0.0649047813	0.0000E+00
0.0651749363	0.0000E+00
0.0654464743	0.0000E+00
0.0657166293	0.0000E+00
0.0659881673	0.0000E+00
0.0662583223	0.0000E+00
0.0665298603	0.0000E+00
0.0668013984	0.0000E+00
0.0670715533	0.0000E+00
0.0673430914	0.0000E+00
0.0676132464	0.0000E+00
0.0678847844	0.0000E+00
0.0681549394	0.0000E+00
0.0684264774	0.0000E+00
0.0686966324	0.0000E+00
0.0689681704	0.0000E+00
0.0692383254	0.0000E+00
0.0695098634	0.0000E+00
0.0697800184	0.0000E+00
0.0700515565	0.0000E+00
0.0703230945	0.0000E+00
0.0705932495	0.0000E+00
0.0708647875	0.0000E+00
0.0711349425	0.0000E+00
0.0714064805	0.0000E+00
0.0716766355	0.0000E+00
0.0719481735	0.0000E+00
0.0722183285	0.0000E+00
0.0724898666	0.0000E+00
0.0727600215	0.0000E+00
0.0730315596	0.0000E+00
0.0733017146	0.0000E+00
0.0735732526	0.0000E+00
0.0738447906	0.0000E+00
0.0741149456	0.0000E+00
0.0743864836	0.0000E+00
0.0746566386	0.0000E+00
0.0749281767	0.0000E+00
0.0751983316	0.0000E+00
0.0754698697	0.0000E+00
0.0757400247	0.0000E+00
0.0760115627	0.0000E+00
0.0762817177	0.0000E+00
0.0765532557	0.0000E+00
0.0768247937	0.0000E+00
0.0770949487	0.0000E+00
0.0773664867	0.0000E+00
0.0776366417	0.0000E+00
0.0779081798	0.0000E+00
0.0781783347	0.0000E+00
0.0784498728	0.0000E+00
0.0787200278	0.0000E+00
0.0789915658	0.0000E+00
0.0792617208	0.0000E+00
0.0795332588	0.0000E+00
0.0798034138	0.0000E+00
0.0800749518	0.0000E+00
0.0803464899	0.0000E+00
0.0806166448	0.0000E+00
0.0808881829	0.0000E+00
0.0811583379	0.0000E+00
0.0814298759	0.0000E+00
0.0817240037	0.0000E+00
0.0820167484	0.0000E+00
0.0823108762	0.0000E+00
0.082605004	0.0000E+00
0.0828991318	0.0000E+00
0.0831932595	0.0000E+00
0.0834873873	0.0000E+00
0.0837815151	0.0000E+00
0.0840756429	0.0000E+00
0.0843683876	0.0000E+00
0.0846625154	0.0000E+00
0.0849566432	0.0000E+00
0.085250771	0.0000E+00
0.0855448988	0.0000E+00
0.0858390265	0.0000E+00
0.0861331543	0.0000E+00
0.0864272821	0.0000E+00
0.0867200268	2.5247E-08
0.0870141546	2.5247E-08
0.0873082824	2.5247E-08
0.0876024102	2.5247E-08
0.087896538	2.5247E-08
0.0881906658	2.5247E-08
0.0884847935	2.5247E-08
0.0887789213	2.5247E-08
0.0890716661	2.5247E-08
0.0893657938	2.5247E-08
0.0896599216	5.3651E-08
0.0899540494	5.3651E-08
0.0902481772	5.3651E-08
0.090542305	5.3651E-08
0.0908364327	5.3651E-08
0.0911305605	8.2054E-08
0.0914233053	8.2054E-08
0.091717433	8.2054E-08
0.0920115608	1.1046E-07
0.0923056886	1.1046E-07
0.0925998164	1.1046E-07
0.0931878415	1.3571E-07
0.0934819692	1.6411E-07
0.093776097	1.9251E-07
0.0940688418	1.9251E-07
0.0943629695	2.1776E-07
0.0946570973	2.4616E-07
0.0949512251	2.4616E-07
0.0955392502	3.0297E-07
0.0958333779	3.3137E-07
0.0961275057	3.5978E-07
0.0964202505	3.8502E-07
0.0967143782	4.1343E-07
0.097008506	4.7023E-07
0.0973026338	4.9548E-07
0.0978906589	5.7964E-07
0.0981847866	6.3645E-07
0.0984789144	6.9325E-07
0.0987716592	7.5006E-07
0.0990657869	8.0581E-07
0.0993599147	8.6262E-07
0.0996540425	9.4783E-07
0.1002420676	1.0530E-06
0.1005163717	1.1382E-06
0.1007906758	1.1950E-06
0.1013389614	1.4054E-06
0.1016132655	1.4896E-06
0.1018875696	1.5948E-06
0.1024359012	1.8052E-06
0.1027102054	1.9104E-06
0.1029845095	2.0156E-06
0.103534132	2.3312E-06
0.1038084361	2.4364E-06
0.1040827402	2.6468E-06
0.1046310257	2.9624E-06
0.1049053299	3.1728E-06
0.105179634	3.3832E-06
0.1057279656	3.8039E-06
0.1060022698	4.0143E-06
0.1062765739	4.2247E-06
0.1068248594	4.7507E-06
0.1071005466	4.9611E-06
0.1073748507	5.2767E-06
0.1079231362	5.9079E-06
0.1081974404	6.2235E-06
0.1084717445	6.5391E-06
0.10902003	7.2755E-06
0.1092943341	7.6963E-06
0.1095686383	8.1171E-06
0.1101169238	8.9586E-06
0.1103912279	9.3794E-06
0.110665532	9.9054E-06
0.1112151545	1.0852E-05
0.1114894586	1.1378E-05
0.1117637628	1.1904E-05
0.1123120483	1.3093E-05
0.1134086194	1.5723E-05
0.1136829235	1.6459E-05
0.1139572276	1.7196E-05
0.1145055132	1.8774E-05
0.1147798173	1.9615E-05
0.1150555045	2.0457E-05
0.11560379	2.2298E-05
0.1158780941	2.3244E-05
0.1161523982	2.4191E-05
0.1167006838	2.6285E-05
0.1177973009	3.0924E-05
0.1180951168	3.2281E-05
0.1183915497	3.3701E-05
0.1189861673	3.6668E-05
0.1192826001	3.8225E-05
0.119580416	3.9834E-05
0.1201737428	4.3200E-05
0.1204715587	4.4978E-05
0.1207684526	4.6788E-05
0.1213630701	5.0638E-05
0.1225523975	5.9012E-05
0.1228488304	6.1273E-05
0.1231466463	6.3598E-05
0.123739973	6.8458E-05
0.1249293003	7.9006E-05
0.1252257332	8.1835E-05
0.1255235491	8.4718E-05
0.1261181667	9.0746E-05
0.1273061571	1.0375E-04
0.127603973	1.0723E-04
0.1279008669	1.1077E-04
0.1284954845	1.1815E-04
0.1296834749	1.3393E-04
0.1299812908	1.3812E-04
0.1302781846	1.4239E-04
0.1308728022	1.5124E-04
0.1320621296	1.7011E-04
0.1323585624	1.7508E-04
0.1326563783	1.8017E-04
0.1332497051	1.9064E-04
0.1344390324	2.1284E-04
0.1368163041	2.6261E-04
0.1371090488	2.6923E-04
0.1374004105	2.7596E-04
0.1379831339	2.8976E-04
0.1391512546	3.1872E-04
0.141484822	3.8229E-04
0.1417775667	3.9077E-04
0.1420689284	3.9940E-04
0.1426516518	4.1696E-04
0.1438197263	4.5355E-04
