0.0003893797	-0.001309568
0.003893797	-0.0131055
0.03893797	-0.1318868
0.05840695	-0.1984704
0.07787593	-0.2654408
0.09734491	-0.3327329
0.1168139	-0.4002368
0.1362829	-0.4677915
0.1557519	-0.5351828
0.1752208	-0.6021447
0.1946898	-0.668362
0.2530968	-0.8587877
0.3115037	-1.027779
0.3893797	-1.198694
0.4672556	-1.286326
0.5451315	-1.282388
0.6230075	-1.197382
0.7008834	-1.054978
0.7787593	-0.8820486
0.8566352	-0.7009335
0.9345112	-0.5265257
1.012387	-0.3668914
1.090263	-0.2252485
1.168139	-0.1019077
1.246015	0.004321276
1.323891	0.09524616
1.401767	0.1728195
1.479643	0.238883
1.557519	0.2950801
1.596457	0.3199333
1.635395	0.3428342
1.674333	0.3639258
1.71327	0.3833423
1.752208	0.4012027
1.810615	0.4253075
1.830084	0.432676
1.869022	0.4464807
1.90796	0.4591073
1.946898	0.4706305
1.985836	0.4811208
2.024774	0.4906344
2.063712	0.4992296
2.10265	0.506956
2.141588	0.5138575
2.180526	0.5199757
2.219464	0.5253475
2.258402	0.5300049
2.29734	0.5339787
2.336278	0.5372949
2.375216	0.539977
2.414154	0.5420477
2.453092	0.5435232
2.49203	0.5444235
2.530968	0.5447623
2.569906	0.5445543
2.608844	0.5438103
2.647782	0.5425456
2.68672	0.540766
2.725658	0.5384844
2.803534	0.5324458
2.881409	0.5245013
2.959285	0.514713
3.037161	0.5031468
3.115037	0.4898722
3.309727	0.4497016
3.504417	0.4006593
3.699107	0.3444063
3.893797	0.2827923
4.088486	0.2178549
4.283176	0.1514989
4.477866	0.08547981
4.672556	0.02124835
4.867246	-0.04018853
5.061936	-0.09806195
5.256625	-0.1520174
5.451315	-0.2019219
5.646005	-0.2477681
5.840695	-0.2898
6.035385	-0.3282607
6.230075	-0.3633281
6.424764	-0.3951718
6.619454	-0.4241511
6.716799	-0.4375907
6.814144	-0.4502916
6.911489	-0.4622216
7.008834	-0.473322
7.106179	-0.4835232
7.203524	-0.4927239
7.300869	-0.500801
7.398214	-0.5076282
7.495558	-0.513053
7.592903	-0.516797
7.690248	-0.5184837
7.787593	-0.5176145
